seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
554,11530,10,20,1000,62,70,933,892,70,20,65,80,2488,-1012,-185,435,1000,1,0,0,0,0,0,0,0,3,1,0
555,11550,10,20,1000,141,120,980,956,88,76,70,115,2488,-1012,7,476,1000,1,0,0,0,0,0,0,0,3,1,0
556,11579,10,20,1000,257,219,1000,974,204,213,120,171,2830,-670,-5,651,1000,1,0,0,0,0,0,0,0,3,1,0
558,11620,10,20,1000,135,151,980,946,176,109,70,84,2482,-1018,-159,438,1000,1,0,0,0,0,0,0,0,3,1,0
560,11660,10,20,1000,116,98,986,928,154,103,95,84,2574,-926,122,545,1000,1,0,0,0,0,0,0,0,3,1,0
561,11680,10,20,1000,84,126,952,961,140,91,65,99,2511,-989,-203,444,1000,1,0,0,0,0,0,0,0,3,1,0
562,11700,10,20,1000,103,135,961,928,200,109,100,115,2863,-637,88,688,1000,1,0,0,0,0,0,0,0,3,1,0
563,11720,10,20,1000,84,216,958,905,169,88,95,99,2456,-1044,-259,403,1000,1,0,0,0,0,0,0,0,3,1,0
564,11740,10,20,830,15,453,947,933,84,59,45,93,2205,-1295,-163,123,1000,1,0,0,0,0,0,0,0,3,1,0
565,11760,10,20,830,18,703,914,875,7,32,75,68,2069,-1431,-152,54,1000,1,0,0,0,0,0,0,0,3,1,0
566,11780,10,20,1000,15,558,947,885,38,88,80,155,2433,-1067,129,473,1000,1,0,0,0,0,0,0,0,3,1,0
567,11800,10,20,1000,0,111,889,849,77,17,35,21,2399,-1101,80,445,1000,1,0,0,0,0,0,0,0,3,1,0
568,11820,10,20,1000,0,0,897,852,267,53,35,40,2687,-813,80,595,1000,1,0,0,0,0,0,0,0,3,1,0
569,11840,10,20,1000,0,0,930,852,450,23,55,49,2784,-716,25,633,1000,1,0,0,0,0,0,0,0,3,1,0
570,11860,10,20,1000,25,18,914,895,383,68,60,65,2757,-743,-40,606,1000,1,0,0,0,0,0,0,0,3,1,0
571,11880,10,20,1000,0,129,927,920,207,97,55,40,2551,-949,-131,480,1000,1,0,0,0,0,0,0,0,3,1,0
572,11900,10,20,830,53,543,955,905,52,38,90,71,2150,-1350,-250,76,1000,1,0,0,0,0,0,0,0,3,1,0
573,11920,10,20,830,3,817,939,890,10,65,40,65,2027,-1473,-25,59,1000,1,0,0,0,0,0,0,0,3,1,0
574,11940,10,20,830,6,740,936,872,24,20,60,21,2051,-1449,-121,52,1000,1,0,0,0,0,0,0,0,3,1,0
575,11960,10,20,1000,50,243,927,882,172,59,50,46,2441,-1059,224,497,1000,1,0,0,0,0,0,0,0,3,1,0
576,11990,10,20,1000,47,49,911,918,827,65,85,87,2968,-532,45,733,1000,1,0,0,0,0,0,0,0,3,1,0
577,12020,10,20,1000,150,145,961,918,637,130,90,115,2887,-613,-454,586,1000,1,0,0,0,0,0,0,0,3,1,0
578,12040,10,20,830,18,712,875,844,66,32,65,65,2054,-1446,-690,0,1000,1,0,0,0,0,0,0,0,3,1,0
579,12060,10,20,830,62,888,867,767,0,0,75,68,1952,-1548,-34,18,1000,1,0,0,0,0,0,0,0,3,1,0
580,12080,10,20,680,676,910,900,346,0,44,50,87,1323,-2177,-144,-250,1000,1,0,0,0,0,0,0,0,3,1,0
581,12110,10,20,830,223,919,919,688,63,65,55,84,1753,-1747,297,-16,1000,1,0,0,0,0,0,0,0,3,1,0
582,12130,10,20,830,56,740,905,869,105,41,55,68,2129,-1371,-75,102,1000,1,0,0,0,0,0,0,0,3,1,0
583,12150,10,20,1000,84,58,925,905,704,71,100,68,3029,-471,651,892,1000,1,0,0,0,0,0,0,0,3,1,0
584,12170,10,20,1000,207,182,900,987,911,207,145,171,3150,-350,120,844,1000,1,0,0,0,0,0,0,0,3,1,0
585,12190,10,20,1000,301,228,958,997,992,248,150,249,3149,-351,-63,805,1000,1,0,0,0,0,0,0,0,3,1,0
586,12210,10,20,1000,232,179,1000,943,816,201,100,186,3056,-444,-84,752,1000,1,0,0,0,0,0,0,0,3,1,0
587,12230,10,20,1000,97,262,975,918,147,109,120,133,2909,-591,-86,675,1000,1,0,0,0,0,0,0,0,3,1,0
588,12250,10,20,1000,75,561,952,903,70,100,45,130,2488,-1012,-62,461,1000,1,0,0,0,0,0,0,0,3,1,0
589,12270,10,20,830,122,716,927,813,98,100,50,105,2243,-1257,-167,142,1000,1,0,0,0,0,0,0,0,3,2,0
590,12290,10,20,1000,110,253,925,905,59,112,80,140,2600,-900,102,554,1000,1,0,0,0,0,0,0,0,3,1,0
591,12310,10,20,1000,69,86,939,933,102,109,50,152,2995,-505,59,750,1000,1,0,0,0,0,0,0,0,3,1,0
592,12330,10,20,1000,163,123,551,951,848,147,130,211,3348,-152,211,966,1000,1,0,0,0,0,0,0,0,3,1,0
593,12350,10,20,1000,97,95,130,910,915,139,60,118,3693,193,156,1000,867,1,0,0,0,0,0,0,0,3,1,0
594,12370,10,20,1000,18,24,22,772,964,668,95,124,4106,606,266,1000,630,1,0,0,0,0,0,0,0,3,1,0
595,12390,10,20,830,50,70,44,63,985,991,145,149,4761,1261,489,1000,72,1,0,0,0,0,0,0,0,3,1,0
599,12480,10,20,1000,47,0,36,528,890,908,125,152,4417,917,-259,1000,578,1,0,0,0,0,0,0,0,3,1,0
600,12500,10,20,1000,72,30,96,920,926,304,120,118,3990,490,-228,1000,794,1,0,0,0,0,0,0,0,3,1,0
601,12520,10,20,1000,69,80,121,908,954,174,140,137,3882,382,-24,1000,807,1,0,0,0,0,0,0,0,3,1,0
602,12540,10,20,1000,22,0,72,869,908,130,100,90,3731,231,-180,1000,918,1,0,0,0,0,0,0,0,3,1,0
603,12560,10,20,1000,122,70,121,890,940,301,165,137,3784,284,73,1000,837,1,0,0,0,0,0,0,0,3,1,0
604,12580,10,20,1000,9,12,13,846,915,775,135,46,4074,574,302,1000,639,1,0,0,0,0,0,0,0,3,1,0
605,12600,10,20,1000,0,15,47,433,897,908,140,77,4317,817,171,1000,540,1,0,0,0,0,0,0,0,3,1,0
607,12643,10,20,830,18,15,5,7,866,902,949,105,5103,1603,-20,1000,1,1,0,0,0,0,0,0,0,3,1,0
608,12663,10,20,830,28,37,33,28,711,937,964,155,5203,1703,123,1000,-81,1,0,0,0,0,0,0,0,6,1,0
609,12693,10,20,830,37,49,41,43,897,896,914,46,5006,1506,-107,1000,70,1,0,0,0,0,0,0,0,6,1,0
610,12720,10,20,1000,0,37,36,540,915,878,50,37,4144,644,-571,1000,786,1,0,0,0,0,0,0,0,6,1,0
611,12740,10,20,1000,147,83,130,959,978,677,145,177,3903,403,-89,1000,810,1,0,0,0,0,0,0,0,3,1,0
612,12761,10,20,1000,251,216,265,1000,1000,733,241,292,3727,227,14,1000,880,1,0,0,0,0,0,0,0,3,1,0
613,12781,10,20,1000,311,234,296,1000,1000,1000,261,348,3781,281,22,1000,850,1,0,0,0,0,0,0,0,3,1,0
614,12801,10,20,1000,144,95,155,568,985,1000,266,202,4206,706,368,1000,556,1,0,0,0,0,0,0,0,3,1,0
615,12821,10,20,830,62,3,19,71,897,937,939,124,5100,1600,202,1000,-44,1,0,0,0,0,0,0,0,3,1,0
616,12841,10,20,680,0,27,22,40,457,917,914,685,5614,2114,448,1000,-250,1,0,0,0,0,0,0,0,3,1,0
617,12861,10,20,680,25,0,30,10,123,881,954,903,5921,2421,31,1000,-420,1,0,0,0,0,0,0,0,3,1,0
618,12881,10,20,680,0,3,24,7,362,893,959,654,5664,2164,-222,1000,-250,1,0,0,0,0,0,0,0,3,1,0
619,12901,10,20,830,22,0,5,56,862,914,929,137,5119,1619,-103,1000,10,1,0,0,0,0,0,0,0,3,1,0
620,12921,10,20,1000,15,6,0,242,869,872,256,68,4510,1010,-525,1000,586,1,0,0,0,0,0,0,0,4,2,0
621,12941,10,20,1000,53,52,36,844,894,846,135,80,4100,600,-57,1000,700,1,0,0,0,0,0,0,0,3,1,0
622,12961,10,20,1000,91,67,83,877,954,718,145,152,4206,706,152,1000,601,1,0,0,0,0,0,0,0,3,1,0
623,12981,10,20,1000,18,6,44,849,915,795,90,118,4112,612,-81,1000,699,1,0,0,0,0,0,0,0,3,1,0
624,13001,10,20,1000,15,0,27,839,887,917,105,56,4104,604,-71,1000,701,1,0,0,0,0,0,0,0,3,1,0
625,13022,10,20,1000,31,15,30,438,929,917,296,93,4415,915,311,1000,459,1,0,0,0,0,0,0,0,3,1,0
626,13042,10,20,830,53,43,96,73,950,931,919,124,5074,1574,144,1000,-18,1,0,0,0,0,0,0,0,3,1,0
627,13062,10,20,830,12,0,5,17,728,872,964,202,5231,1731,133,1000,-98,1,0,0,0,0,0,0,0,3,1,0
628,13082,10,20,830,6,9,24,7,334,878,954,158,5402,1902,-9,1000,-157,1,0,0,0,0,0,0,0,3,1,0
629,13102,10,20,830,9,0,27,5,735,926,939,102,5150,1650,-83,1000,-10,1,0,0,0,0,0,0,0,3,1,0
630,13122,10,20,1000,53,33,22,51,915,896,256,99,4681,1181,-351,1000,460,1,0,0,0,0,0,0,0,3,1,0
631,13143,10,20,1000,88,49,69,551,908,843,120,84,4219,719,-271,1000,684,1,0,0,0,0,0,0,0,3,1,0
632,13163,10,20,1000,91,52,77,905,926,147,100,99,3731,231,-244,1000,932,1,0,0,0,0,0,0,0,3,1,0
633,13183,10,20,1000,106,70,612,943,788,159,155,146,3421,-79,-375,881,1000,1,0,0,0,0,0,0,0,3,1,0
634,13203,10,20,1000,78,83,947,959,151,103,75,140,2986,-514,-64,720,1000,1,0,0,0,0,0,0,0,3,1,0
635,13223,10,20,1000,88,86,950,926,70,35,65,130,2785,-715,-79,612,1000,1,0,0,0,0,0,0,0,3,1,0
636,13243,10,20,1000,50,487,975,831,56,85,60,118,2387,-1113,-284,362,1000,1,0,0,0,0,0,0,0,3,1,0
637,13263,10,20,830,56,814,936,635,56,68,90,133,2193,-1307,15,154,1000,1,0,0,0,0,0,0,0,3,1,0
638,13283,10,20,1000,75,780,961,750,84,106,75,121,2328,-1172,-91,372,1000,1,0,0,0,0,0,0,0,3,1,0
639,13303,10,20,830,40,305,925,877,63,82,45,90,2271,-1229,-96,171,1000,1,0,0,0,0,0,0,0,3,1,0
640,13323,10,20,1000,9,24,925,877,49,17,5,80,2486,-1014,81,490,1000,1,0,0,0,0,0,0,0,3,1,0
641,13343,10,20,1000,12,15,891,872,299,62,60,65,2712,-788,132,618,1000,1,0,0,0,0,0,0,0,3,1,0
642,13363,10,20,1000,116,33,711,895,880,85,100,140,3239,-261,101,886,1000,1,0,0,0,0,0,0,0,3,1,0
643,13383,10,20,1000,97,12,614,913,869,71,20,62,3106,-394,-187,756,1000,1,0,0,0,0,0,0,0,3,1,0
644,13403,10,20,1000,0,33,725,869,852,56,30,80,3051,-449,-31,761,1000,1,0,0,0,0,0,0,0,3,1,0
645,13423,10,20,1000,37,12,914,882,721,121,30,49,3018,-482,-66,736,1000,1,0,0,0,0,0,0,0,3,1,0
646,13443,10,20,1000,22,0,933,867,214,50,45,77,2642,-858,-152,522,1000,1,0,0,0,0,0,0,0,3,1,0
647,13463,10,20,830,53,438,894,846,38,2,40,68,2187,-1313,-322,80,1000,1,0,0,0,0,0,0,0,3,1,0
652,13573,10,20,1000,141,104,675,946,908,97,40,124,3033,-467,-107,735,1000,1,0,0,0,0,0,0,0,3,1,0
653,13593,10,20,1000,88,40,501,915,876,156,155,80,3442,-58,414,1000,944,1,0,0,0,0,0,0,0,3,1,0
654,13623,10,20,1000,62,86,656,905,834,103,65,130,3343,-157,-54,908,1000,1,0,0,0,0,0,0,0,3,1,0
655,13643,10,20,1000,53,58,861,852,489,68,15,121,3048,-452,77,782,1000,1,0,0,0,0,0,0,0,3,1,0
656,13663,10,20,1000,31,33,897,877,193,103,15,93,2759,-741,22,620,1000,1,0,0,0,0,0,0,0,3,1,0
657,13683,10,20,1000,0,24,919,918,91,62,5,115,2764,-736,-96,598,1000,1,0,0,0,0,0,0,0,3,1,0
658,13703,10,20,1000,0,33,886,839,98,20,25,105,2745,-755,254,661,1000,1,0,0,0,0,0,0,0,3,1,0
659,13723,10,20,830,3,700,875,872,59,8,45,118,2297,-1203,-14,202,1000,1,0,0,0,0,0,0,0,3,1,0
660,13746,10,20,830,327,898,900,852,24,35,25,49,1764,-1736,-430,-163,1000,1,0,0,0,0,0,0,0,3,1,0
661,13773,10,20,680,893,910,905,862,52,38,0,59,1486,-2014,1,-250,1000,1,0,0,0,0,0,0,0,6,1,0
662,13793,10,20,830,864,919,880,877,35,47,0,24,1500,-2000,14,-207,1000,1,0,0,0,0,0,0,0,3,1,0
663,13813,10,20,830,877,913,911,877,285,38,30,52,1684,-1816,194,-73,1000,1,0,0,0,0,0,0,0,3,1,0
664,13833,10,20,830,880,922,919,867,820,82,35,87,1960,-1540,73,45,1000,1,0,0,0,0,0,0,0,3,1,0
665,13853,10,20,830,679,935,883,859,845,26,65,49,2060,-1440,73,97,1000,1,0,0,0,0,0,0,0,3,1,0
666,13873,10,20,1000,62,895,883,892,869,56,55,121,2639,-861,246,604,1000,1,0,0,0,0,0,0,0,3,1,0
667,13893,10,20,1000,179,845,972,938,746,156,75,146,2608,-892,-4,536,1000,1,0,0,0,0,0,0,0,3,1,0
670,13953,10,20,830,0,814,897,841,10,53,40,56,2010,-1490,-7,54,1000,1,0,0,0,0,0,0,0,3,1,0
671,13973,10,20,1000,0,253,900,885,52,41,50,80,2310,-1190,211,426,1000,1,0,0,0,0,0,0,0,3,1,0
672,13993,10,20,1000,0,6,878,869,612,65,35,68,2887,-613,231,730,1000,1,0,0,0,0,0,0,0,3,2,0
673,14023,10,20,1000,72,9,182,862,904,65,25,99,3370,-130,297,995,1000,1,0,0,0,0,0,0,0,3,1,0
674,14043,10,20,1000,0,30,127,892,908,65,55,109,3597,97,82,1000,933,1,0,0,0,0,0,0,0,3,1,0
675,14063,10,20,1000,0,27,121,915,933,73,60,143,3655,155,223,1000,873,1,0,0,0,0,0,0,0,3,1,0
676,14083,10,20,1000,0,6,279,890,919,106,15,71,3388,-112,-40,934,1000,1,0,0,0,0,0,0,0,3,1,0
677,14103,10,20,1000,62,61,667,905,753,59,100,84,3159,-341,-360,748,1000,1,0,0,0,0,0,0,0,3,1,0
678,14123,10,20,1000,81,58,916,867,309,53,40,56,2709,-791,-529,478,1000,1,0,0,0,0,0,0,0,3,1,0
680,14163,10,20,1000,28,55,911,880,73,88,40,109,2750,-750,-88,592,1000,1,0,0,0,0,0,0,0,3,1,0
681,14183,10,20,1000,53,43,905,910,73,76,70,96,2501,-999,-255,427,1000,1,0,0,0,0,0,0,0,3,1,0
682,14212,10,20,1000,18,21,900,882,214,53,30,74,2656,-844,-152,530,1000,1,0,0,0,0,0,0,0,3,1,0
683,14233,10,20,1000,44,64,526,890,767,41,65,115,3305,-195,304,963,1000,1,0,0,0,0,0,0,0,2,1,0
684,14253,10,20,1000,25,0,58,875,883,71,75,93,3502,2,127,1000,973,1,0,0,0,0,0,0,0,3,1,0
685,14273,10,20,1000,69,37,94,897,957,171,85,152,3875,375,105,1000,783,1,0,0,0,0,0,0,0,3,1,0
686,14293,10,20,1000,75,43,91,869,947,257,115,174,4059,559,220,1000,664,1,0,0,0,0,0,0,0,3,1,0
687,14313,10,20,1000,9,24,44,767,897,437,20,112,4002,502,138,1000,710,1,0,0,0,0,0,0,0,3,1,0
688,14333,10,20,1000,3,55,96,801,929,541,105,96,3978,478,-81,1000,769,1,0,0,0,0,0,0,0,3,1,0
689,14353,10,20,1000,84,52,99,869,968,434,75,174,4035,535,179,1000,685,1,0,0,0,0,0,0,0,3,1,0
690,14373,10,20,1000,75,74,55,895,954,156,105,102,3899,399,-141,1000,823,1,0,0,0,0,0,0,0,3,1,0
691,14393,10,20,1000,40,92,130,971,929,153,135,155,3861,361,115,1000,789,1,0,0,0,0,0,0,0,3,1,0
692,14413,10,20,1000,91,74,254,938,957,171,135,177,3819,319,-84,1000,852,1,0,0,0,0,0,0,0,3,1,0
693,14433,10,20,1000,116,80,795,964,612,177,150,146,3289,-211,-167,856,1000,1,0,0,0,0,0,0,0,3,1,0
694,14453,10,20,1000,94,108,944,936,183,121,125,130,3062,-438,-152,741,1000,1,0,0,0,0,0,0,0,3,1,0
695,14473,10,20,1000,75,61,933,900,102,97,90,90,2570,-930,-423,428,1000,1,0,0,0,0,0,0,0,3,1,0
696,14493,10,20,1000,59,80,894,885,73,65,95,93,2497,-1003,-279,420,1000,1,0,0,0,0,0,0,0,3,1,0
697,14513,10,20,1000,50,67,933,895,126,121,75,115,2952,-548,-60,703,1000,1,0,0,0,0,0,0,0,3,1,0
698,14533,10,20,1000,106,86,886,905,394,82,120,149,3057,-443,227,818,1000,1,0,0,0,0,0,0,0,3,1,0
699,14553,10,20,1000,28,46,243,915,883,62,95,152,3569,69,285,1000,905,1,0,0,0,0,0,0,0,3,1,0
700,14573,10,20,1000,28,49,55,905,897,79,90,93,3497,-3,-202,957,1000,1,0,0,0,0,0,0,0,3,1,0
701,14593,10,20,1000,88,92,132,936,964,224,125,168,3912,412,88,1000,768,1,0,0,0,0,0,0,0,3,1,0
702,14614,10,20,1000,78,46,74,880,968,310,80,133,3925,425,246,1000,728,1,0,0,0,0,0,0,0,3,1,0
703,14634,10,20,1000,69,46,49,772,933,479,90,115,4022,522,231,1000,681,1,0,0,0,0,0,0,0,3,1,0
704,14654,10,20,1000,81,58,47,823,901,399,55,133,3988,488,-56,1000,758,1,0,0,0,0,0,0,0,3,1,0
705,14674,10,20,1000,44,83,77,892,957,159,100,124,3927,427,8,1000,777,1,0,0,0,0,0,0,0,3,1,0
706,14694,10,20,1000,84,52,85,926,933,168,90,127,3824,324,71,1000,817,1,0,0,0,0,0,0,0,3,1,0
707,14714,10,20,1000,144,114,191,961,968,165,100,158,3492,-8,27,1000,999,1,0,0,0,0,0,0,0,3,1,0
708,14734,10,20,1000,128,111,290,943,964,165,115,80,3273,-227,-281,823,1000,1,0,0,0,0,0,0,0,3,1,0
709,14754,10,20,1000,160,126,504,971,901,168,115,161,3318,-182,77,922,1000,1,0,0,0,0,0,0,0,3,1,0
710,14774,10,20,1000,154,126,664,969,792,162,105,121,3173,-327,100,851,1000,1,0,0,0,0,0,0,0,3,1,0
711,14794,10,20,1000,119,101,612,936,813,147,85,124,3151,-349,-25,814,1000,1,0,0,0,0,0,0,0,3,1,0
712,14814,10,20,1000,166,101,434,928,922,159,130,127,3338,-162,53,927,1000,1,0,0,0,0,0,0,0,3,1,0
713,14834,10,20,1000,84,33,141,900,894,121,70,109,3660,160,247,1000,865,1,0,0,0,0,0,0,0,3,1,0
714,14854,10,20,1000,40,27,63,882,887,109,70,121,3794,294,300,1000,785,1,0,0,0,0,0,0,0,3,1,0
715,14874,10,20,1000,0,0,0,839,911,71,25,56,3520,20,-67,997,1000,1,0,0,0,0,0,0,0,3,1,0
716,14894,10,20,1000,0,0,0,839,883,32,30,93,3512,12,14,1000,991,1,0,0,0,0,0,0,0,3,1,0
717,14914,10,20,1000,0,0,19,831,855,0,55,31,3507,7,-11,1000,999,1,0,0,0,0,0,0,0,4,1,0
718,14934,10,20,1000,22,37,33,877,859,56,70,43,3494,-6,-8,996,1000,1,0,0,0,0,0,0,0,3,1,0
719,14954,10,20,1000,50,46,74,885,933,85,95,99,3513,13,3,1000,993,1,0,0,0,0,0,0,0,3,1,0
720,14974,10,20,1000,0,0,0,831,890,17,10,31,3517,17,5,1000,991,1,0,0,0,0,0,0,0,3,1,0
721,14994,10,20,1000,0,6,0,872,915,41,45,77,3512,12,-191,967,1000,1,0,0,0,0,0,0,0,3,1,0
722,15024,10,20,1000,47,27,41,892,929,100,25,105,3764,264,262,1000,808,1,0,0,0,0,0,0,0,3,1,0
723,15044,10,20,1000,0,52,41,875,908,59,70,77,3509,9,3,1000,995,1,0,0,0,0,0,0,0,3,1,0
724,15064,10,20,1000,0,0,0,864,911,47,65,37,3513,13,-421,919,1000,1,0,0,0,0,0,0,0,3,1,0
725,15084,10,20,1000,0,18,24,875,908,94,75,109,3710,210,208,1000,848,1,0,0,0,0,0,0,0,3,1,0
726,15104,10,20,1000,0,3,49,839,908,82,90,137,3772,272,65,1000,845,1,0,0,0,0,0,0,0,3,1,0
727,15124,10,20,1000,0,0,85,852,897,17,80,93,3512,12,-136,978,1000,1,0,0,0,0,0,0,0,3,1,0
728,15144,10,20,1000,0,0,235,890,876,50,105,146,3683,183,92,1000,886,1,0,0,0,0,0,0,0,3,1,0
729,15164,10,20,1000,0,0,277,849,869,41,55,77,3296,-204,-31,888,1000,1,0,0,0,0,0,0,0,3,1,0
730,15184,10,20,1000,34,40,432,941,894,88,70,127,3405,-95,-280,892,1000,1,0,0,0,0,0,0,0,3,1,0
731,15204,10,20,1000,37,0,421,892,852,97,65,165,3468,-32,-37,976,1000,1,0,0,0,0,0,0,0,3,1,0
732,15224,10,20,1000,40,55,401,897,883,115,75,161,3551,51,142,1000,944,1,0,0,0,0,0,0,0,3,1,0
733,15244,10,20,1000,44,21,418,926,894,121,105,137,3607,107,-123,1000,971,1,0,0,0,0,0,0,0,3,1,0
734,15264,10,20,1000,18,61,459,900,855,133,85,158,3516,16,-8,1000,994,1,0,0,0,0,0,0,0,3,1,0
735,15284,10,20,1000,66,52,606,938,778,133,50,183,3443,-57,106,993,1000,1,0,0,0,0,0,0,0,3,1,0
736,15304,10,20,1000,12,27,648,903,679,82,90,118,3214,-286,-149,820,1000,1,0,0,0,0,0,0,0,3,1,0
737,15324,10,20,1000,9,6,587,887,735,91,85,80,3066,-434,-129,748,1000,1,0,0,0,0,0,0,0,3,1,0
738,15344,10,20,1000,9,9,421,872,802,82,45,93,3181,-319,-178,797,1000,1,0,0,0,0,0,0,0,3,1,0
739,15364,10,20,1000,0,9,318,926,908,62,60,149,3515,15,279,1000,934,1,0,0,0,0,0,0,0,3,1,0
740,15384,10,20,1000,15,0,177,903,922,133,80,168,3730,230,13,1000,878,1,0,0,0,0,0,0,0,3,1,0
741,15404,10,20,1000,56,30,141,910,947,153,125,199,3922,422,118,1000,756,1,0,0,0,0,0,0,0,3,1,0
742,15424,10,20,1000,0,15,66,877,876,47,80,143,3763,263,147,1000,833,1,0,0,0,0,0,0,0,3,1,0
743,15444,10,20,1000,88,98,240,905,950,192,145,221,3909,409,15,1000,785,1,0,0,0,0,0,0,0,3,1,0
745,15484,10,20,1000,0,30,504,895,823,142,115,183,3631,131,-30,1000,939,1,0,0,0,0,0,0,0,3,1,0
746,15505,10,20,1000,9,27,789,908,545,124,80,158,3251,-249,-148,840,1000,1,0,0,0,0,0,0,0,3,1,0
747,15525,10,20,1000,0,6,886,920,257,133,120,193,3306,-194,-46,890,1000,1,0,0,0,0,0,0,0,3,1,0
748,15545,10,20,1000,34,3,911,926,228,142,105,180,3255,-245,214,918,1000,1,0,0,0,0,0,0,0,3,1,0
750,15585,10,20,1000,22,49,889,943,352,147,75,208,3231,-269,151,892,1000,1,0,0,0,0,0,0,0,3,1,0
751,15605,10,20,1000,69,52,792,946,559,150,110,196,3428,-72,113,987,1000,1,0,0,0,0,0,0,0,3,1,0
752,15626,10,20,1000,88,24,559,923,848,150,110,171,3580,80,91,1000,940,1,0,0,0,0,0,0,0,2,1,0
753,15646,10,20,1000,50,37,426,920,887,121,50,140,3506,6,-24,999,1000,1,0,0,0,0,0,0,0,3,1,0
754,15666,10,20,1000,125,89,678,964,823,213,125,208,3447,-53,-228,925,1000,1,0,0,0,0,0,0,0,3,1,0
755,15686,10,20,1000,110,95,958,946,478,207,135,242,3317,-183,-152,873,1000,1,0,0,0,0,0,0,0,3,1,0
756,15706,10,20,1000,103,64,963,959,176,153,80,239,3064,-436,-285,714,1000,1,0,0,0,0,0,0,0,3,1,0
757,15726,10,20,1000,135,358,1000,946,140,183,135,205,2874,-626,-111,652,1000,1,0,0,0,0,0,0,0,3,1,0
758,15746,10,20,1000,106,922,952,551,77,103,125,158,2348,-1152,-201,359,1000,1,0,0,0,0,0,0,0,3,1,0
759,15766,10,20,830,147,941,944,137,84,133,95,208,2135,-1365,124,147,1000,1,0,0,0,0,0,0,0,3,1,0
760,15786,10,20,830,273,941,941,89,49,97,60,149,1677,-1823,-216,-163,1000,1,0,0,0,0,0,0,0,3,1,0
761,15806,10,20,830,198,953,958,125,38,103,45,140,1913,-1587,21,10,1000,1,0,0,0,0,0,0,0,3,1,0
762,15829,10,20,1000,135,922,980,617,52,112,105,168,2335,-1165,489,497,1000,1,0,0,0,0,0,0,0,3,1,0
763,15856,10,20,1000,160,126,994,987,285,150,110,161,2943,-557,243,762,1000,1,0,0,0,0,0,0,0,6,1,0
764,15876,10,20,1000,270,194,975,1000,792,224,155,208,3095,-405,16,793,1000,1,0,0,0,0,0,0,0,3,1,0
765,15896,10,20,1000,254,175,988,1000,876,213,140,177,3086,-414,-63,772,1000,1,0,0,0,0,0,0,0,3,1,0
766,15916,10,20,1000,169,151,994,954,654,204,125,183,3106,-394,30,802,1000,1,0,0,0,0,0,0,0,3,1,0
767,15936,10,20,1000,116,154,975,951,246,150,90,149,2821,-679,-275,590,1000,1,0,0,0,0,0,0,0,3,1,0
768,15956,10,20,1000,157,709,1000,971,169,174,125,193,2649,-851,-151,526,1000,1,0,0,0,0,0,0,0,3,1,0
769,15976,10,20,1000,100,916,1000,816,130,150,115,165,2499,-1001,49,490,1000,1,0,0,0,0,0,0,0,3,1,0
770,15996,10,20,830,525,944,983,346,119,171,130,183,2158,-1342,-207,89,1000,1,0,0,0,0,0,0,0,3,1,0
772,16049,10,20,830,235,953,975,451,98,153,105,143,2206,-1294,292,219,1000,1,0,0,0,0,0,0,0,3,1,0
773,16069,10,20,1000,50,799,950,931,109,150,130,146,2637,-863,200,594,1000,1,0,0,0,0,0,0,0,3,1,0
774,16089,10,20,1000,84,188,986,943,204,156,125,211,3132,-368,172,845,1000,1,0,0,0,0,0,0,0,3,1,0
775,16109,10,20,1000,110,246,1000,961,235,213,155,264,3113,-387,21,804,1000,1,0,0,0,0,0,0,0,3,1,0
776,16129,10,20,1000,50,524,908,897,88,82,100,115,2529,-971,-470,397,1000,1,0,0,0,0,0,0,0,3,1,0
777,16149,10,20,830,3,876,891,839,28,17,95,118,2203,-1297,-29,150,1000,1,0,0,0,0,0,0,0,3,1,0
778,16169,10,20,830,116,895,891,655,10,0,50,93,1815,-1685,-115,-70,1000,1,0,0,0,0,0,0,0,3,1,0
779,16199,10,20,830,88,891,930,859,35,38,10,71,1988,-1512,49,55,1000,1,0,0,0,0,0,0,0,3,1,0
780,16219,10,20,1000,69,500,927,887,73,53,65,102,2371,-1129,237,463,1000,1,0,0,0,0,0,0,0,3,1,0
781,16239,10,20,1000,75,49,955,915,697,65,25,118,3079,-421,518,890,1000,1,0,0,0,0,0,0,0,3,1,0
782,16259,10,20,1000,176,129,1000,1000,978,248,100,239,3243,-257,167,902,1000,1,0,0,0,0,0,0,0,3,1,0
785,16319,10,20,830,62,793,950,933,112,85,35,93,2130,-1370,-255,65,1000,1,0,0,0,0,0,0,0,3,1,0
786,16339,10,20,830,213,916,966,742,77,124,50,146,2161,-1339,-143,104,1000,1,0,0,0,0,0,0,0,3,1,0
787,16359,10,20,680,770,913,972,316,56,100,60,80,1401,-2099,-16,-250,1000,1,0,0,0,0,0,0,0,3,1,0
788,16379,10,20,830,638,944,1000,375,49,103,95,143,1743,-1757,248,-31,1000,1,0,0,0,0,0,0,0,3,1,0
789,16403,10,20,830,150,901,941,890,73,85,60,99,1892,-1608,1,-5,1000,1,0,0,0,0,0,0,0,3,1,0
