seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
1378,33022,10,20,1000,207,110,206,1000,1000,949,160,140,3766,266,11,1000,860,1,0,0,0,0,0,0,0,3,1,0
1379,33061,10,20,1000,317,238,304,568,1000,1000,497,326,3956,456,270,1000,707,1,0,0,0,0,0,0,0,3,1,0
1380,33081,10,20,830,85,21,59,115,891,929,899,62,4921,1421,550,1000,0,1,0,0,0,0,0,0,0,3,1,0
1381,33101,10,20,680,18,0,35,82,149,899,939,836,5872,2372,447,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1382,33131,10,20,680,0,0,27,23,40,849,949,869,6007,2507,95,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1383,33151,10,20,680,0,3,2,0,71,867,909,830,5985,2485,-3,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1384,33173,10,20,830,27,24,0,53,887,867,899,39,5004,1504,-433,1000,139,1,0,0,0,0,0,0,0,3,1,0
1385,33200,10,20,1000,60,27,48,897,874,793,130,22,4057,557,-180,1000,749,1,0,0,0,0,0,0,0,5,1,0
1386,33221,10,20,1000,228,183,222,1000,1000,548,165,199,3596,96,-46,1000,960,1,0,0,0,0,0,0,0,2,1,0
1387,33241,10,20,1000,362,287,369,1000,1000,855,256,320,3613,113,87,1000,923,1,0,0,0,0,0,0,0,3,1,0
1388,33271,10,20,1000,240,198,222,634,1000,1000,326,176,3880,380,201,1000,761,1,0,0,0,0,0,0,0,3,1,0
1389,33294,10,20,830,67,73,76,97,914,914,979,62,5023,1523,457,1000,-57,1,0,0,0,0,0,0,0,3,1,0
1390,33320,10,20,680,0,45,2,25,122,905,989,803,5877,2377,95,1000,-420,1,0,0,0,0,0,0,0,6,1,0
1391,33341,10,20,680,45,100,54,66,136,923,1000,509,5555,2055,-286,1000,-250,1,0,0,0,0,0,0,0,2,1,0
1392,33364,10,20,830,42,70,51,102,588,935,944,68,5059,1559,-403,1000,104,1,0,0,0,0,0,0,0,3,1,0
1393,33390,10,20,1000,115,97,81,352,965,920,135,91,4151,651,-307,1000,726,1,0,0,0,0,0,0,0,6,1,0
1394,33412,10,20,1000,250,207,176,1000,962,306,145,173,3422,-78,-120,935,1000,1,0,0,0,0,0,0,0,2,1,0
1395,33432,10,20,1000,286,241,293,1000,979,321,165,245,3414,-86,-6,955,1000,1,0,0,0,0,0,0,0,3,1,0
1396,33461,10,20,1000,76,70,92,956,945,153,55,107,3776,276,337,1000,786,1,0,0,0,0,0,0,0,3,1,0
1397,33482,10,20,1000,164,113,97,897,972,132,80,71,3227,-273,27,864,1000,1,0,0,0,0,0,0,0,2,1,0
1398,33502,10,20,1000,60,73,119,953,942,123,45,81,3500,0,-4,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1399,33531,10,20,1000,70,30,907,917,486,50,65,45,2817,-683,-258,591,1000,1,0,0,0,0,0,0,0,3,1,0
1400,33552,10,20,830,0,782,801,856,78,2,50,0,2030,-1470,-615,0,1000,1,0,0,0,0,0,0,0,2,1,0
1401,33572,10,20,680,835,917,855,467,0,0,50,0,1310,-2190,-543,-250,1000,1,0,0,0,0,0,0,0,3,1,0
1402,33592,10,20,680,823,905,815,0,0,0,55,9,996,-2504,-12,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1403,33622,10,20,680,832,899,817,5,0,0,15,0,994,-2506,25,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1404,33642,10,20,680,862,929,885,403,0,0,15,9,1269,-2231,206,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1405,33662,10,20,830,570,972,902,886,74,0,40,0,1631,-1869,174,-105,1000,1,0,0,0,0,0,0,0,3,1,0
1406,33692,10,20,1000,0,64,877,861,833,0,50,0,2982,-518,564,850,1000,1,0,0,0,0,0,0,0,3,1,0
1407,33712,10,20,1000,125,134,763,982,959,129,140,75,3071,-429,83,795,1000,1,0,0,0,0,0,0,0,3,1,0
1408,33741,10,20,1000,253,226,687,1000,996,224,150,160,3172,-328,-89,811,1000,1,0,0,0,0,0,0,0,3,1,0
1409,33762,10,20,1000,100,67,720,881,884,11,50,0,2947,-553,-52,702,1000,1,0,0,0,0,0,0,0,2,1,0
1410,33782,10,20,1000,21,39,820,886,761,0,60,0,2976,-524,-37,720,1000,1,0,0,0,0,0,0,0,3,1,0
1411,33802,10,20,1000,36,61,872,889,411,0,55,0,2787,-713,-114,606,1000,1,0,0,0,0,0,0,0,3,1,0
1412,33823,10,20,1000,91,79,894,920,197,56,40,75,2653,-847,-40,552,1000,1,0,0,0,0,0,0,0,2,1,0
1413,33843,10,20,1000,18,76,839,884,57,0,0,0,2513,-987,-70,473,1000,1,0,0,0,0,0,0,0,3,1,0
1414,33873,10,20,1000,36,73,853,904,156,23,30,45,2635,-865,46,560,1000,1,0,0,0,0,0,0,0,3,1,0
1415,33893,10,20,1000,9,45,804,889,340,20,30,0,2771,-729,204,664,1000,1,0,0,0,0,0,0,0,3,1,0
1416,33922,10,20,1000,0,58,133,892,826,0,60,0,3374,-126,181,973,1000,1,0,0,0,0,0,0,0,3,1,0
1417,33942,10,20,1000,18,94,51,884,897,79,100,65,3636,136,286,1000,870,1,0,0,0,0,0,0,0,3,1,0
1418,33963,10,20,1000,9,24,0,853,911,0,25,0,3516,16,15,1000,989,1,0,0,0,0,0,0,0,2,1,0
1419,33983,10,20,1000,6,0,21,871,884,56,75,32,3503,3,-8,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1420,34013,10,20,1000,0,21,0,838,853,73,35,0,3504,4,6,1000,997,1,0,0,0,0,0,0,0,3,1,0
1421,34033,10,20,1000,60,67,19,879,904,153,55,13,3625,125,106,1000,913,1,0,0,0,0,0,0,0,3,1,0
1422,34062,10,20,1000,3,58,0,807,850,58,15,0,3512,12,-114,983,1000,1,0,0,0,0,0,0,0,3,1,0
1423,34083,10,20,1000,0,12,43,886,880,97,30,6,3498,-2,-19,995,1000,1,0,0,0,0,0,0,0,2,1,0
1424,34103,10,20,1000,57,45,38,907,911,94,25,0,3501,1,-121,976,1000,1,0,0,0,0,0,0,0,3,1,0
1426,34153,10,20,1000,30,24,38,874,904,67,20,9,3508,8,5,1000,995,1,0,0,0,0,0,0,0,3,1,0
1427,34173,10,20,1000,18,55,78,933,884,76,50,13,3486,-14,-19,989,1000,1,0,0,0,0,0,0,0,3,1,0
1428,34203,10,20,1000,51,51,67,935,914,73,40,16,3494,-6,0,997,1000,1,0,0,0,0,0,0,0,3,1,0
1429,34223,10,20,1000,24,0,13,925,914,38,35,13,3497,-3,-73,984,1000,1,0,0,0,0,0,0,0,3,1,0
1430,34252,10,20,1000,91,79,111,946,921,79,25,58,3409,-91,-79,937,1000,1,0,0,0,0,0,0,0,3,1,0
1431,34273,10,20,1000,39,45,116,940,935,79,40,75,3411,-89,7,956,1000,1,0,0,0,0,0,0,0,2,1,0
1432,34293,10,20,1000,91,70,92,951,962,103,50,49,3579,79,281,1000,900,1,0,0,0,0,0,0,0,3,1,0
1433,34323,10,20,1000,100,67,100,922,928,115,80,81,3350,-150,-155,890,1000,1,0,0,0,0,0,0,0,3,1,0
1434,34343,10,20,1000,36,12,62,892,894,91,45,75,3500,0,290,1000,940,1,0,0,0,0,0,0,0,3,1,0
1435,34372,10,20,1000,64,36,86,894,938,117,90,133,3818,318,313,1000,769,1,0,0,0,0,0,0,0,3,1,0
1436,34393,10,20,1000,60,21,46,920,884,32,45,78,3490,-10,-189,956,1000,1,0,0,0,0,0,0,0,2,1,0
1437,34413,10,20,1000,24,36,54,946,894,23,85,26,3485,-15,-18,989,1000,1,0,0,0,0,0,0,0,3,1,0
1438,34443,10,20,1000,0,36,89,899,918,76,60,81,3505,5,6,1000,997,1,0,0,0,0,0,0,0,3,1,0
1439,34463,10,20,1000,0,6,38,946,931,47,50,19,3496,-4,2,999,1000,1,0,0,0,0,0,0,0,3,1,0
1440,34483,10,20,1000,0,0,40,933,952,513,85,68,3824,324,239,1000,782,1,0,0,0,0,0,0,0,3,1,0
1441,34513,10,20,830,0,0,0,66,962,899,994,722,5412,1912,587,1000,-250,1,0,0,0,0,0,0,0,3,1,0
1442,34533,10,20,680,0,6,0,0,64,867,1000,954,6030,2530,253,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1443,34553,10,20,680,0,0,0,0,0,61,969,937,6491,2991,321,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1444,34583,10,20,680,0,33,0,0,0,14,286,813,6739,3239,42,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1445,34603,10,20,680,0,18,0,0,6,17,321,921,6741,3241,-21,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1446,34633,10,20,680,0,0,0,0,47,141,974,934,6387,2887,-136,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1447,34653,10,20,680,0,0,0,0,125,879,979,957,5941,2441,-160,1000,-420,1,0,0,0,0,0,0,0,3,1,0
1448,34675,10,20,830,0,3,0,0,887,864,964,111,5105,1605,-554,1000,112,1,0,0,0,0,0,0,0,3,1,0
1449,34703,10,20,1000,0,76,32,868,942,454,130,160,4127,627,111,1000,651,1,0,0,0,0,0,0,0,5,1,0
1450,34723,10,20,1000,103,140,369,994,993,253,185,225,3611,111,-358,983,1000,1,0,0,0,0,0,0,0,3,1,0
1451,34753,10,20,1000,125,140,559,1000,1000,256,190,192,3472,-28,-11,984,1000,1,0,0,0,0,0,0,0,3,1,0
1452,34773,10,20,1000,36,79,334,930,976,191,130,143,3734,234,207,1000,835,1,0,0,0,0,0,0,0,3,1,0
1453,34793,10,20,1000,0,0,24,884,962,179,90,127,3849,349,140,1000,790,1,0,0,0,0,0,0,0,3,1,0
1454,34813,10,20,1000,0,0,0,884,959,935,231,107,4267,767,127,1000,575,1,0,0,0,0,0,0,0,3,1,0
1455,34836,10,20,830,0,9,0,105,955,935,984,950,5437,1937,628,1000,-250,1,0,0,0,0,0,0,0,3,1,0
1456,34862,10,20,680,0,0,29,28,414,929,979,947,5752,2252,176,1000,-420,1,0,0,0,0,0,0,0,6,1,0
1457,34882,10,20,680,0,12,8,20,295,914,944,1000,5840,2340,19,1000,-420,1,0,0,0,0,0,0,0,3,2,0
1458,34903,10,20,680,0,36,57,82,636,964,1000,967,5644,2144,-110,1000,-250,1,0,0,0,0,0,0,0,2,1,0
1459,34923,10,20,830,0,0,19,23,904,949,1000,888,5500,2000,-34,1000,-202,1,0,0,0,0,0,0,0,3,1,0
1460,34943,10,20,830,3,27,13,190,962,923,994,905,5367,1867,-133,1000,-112,1,0,0,0,0,0,0,0,3,1,0
1461,34973,10,20,830,9,15,24,231,959,923,989,849,5320,1820,12,1000,-118,1,0,0,0,0,0,0,0,3,1,0
1462,34996,10,20,830,12,27,2,185,904,896,1000,336,5119,1619,-231,1000,37,1,0,0,0,0,0,0,0,3,1,0
1463,35022,10,20,1000,3,85,24,794,904,917,336,0,4269,769,-369,1000,678,1,0,0,0,0,0,0,0,6,1,0
1464,35043,10,20,1000,240,256,211,961,979,1000,180,120,3647,147,-62,1000,937,1,0,0,0,0,0,0,0,2,1,0
1465,35064,10,20,1000,414,302,353,786,1000,1000,286,251,3606,106,-41,1000,954,1,0,0,0,0,0,0,0,3,1,0
1466,35084,10,20,1000,314,269,269,339,1000,1000,527,153,3889,389,196,1000,757,1,0,0,0,0,0,0,0,3,1,0
1467,35106,10,20,830,0,33,0,0,843,817,939,0,5036,1536,744,1000,-124,1,0,0,0,0,0,0,0,3,1,0
1468,35134,10,20,830,0,21,0,0,224,802,954,0,5368,1868,73,1000,-156,1,0,0,0,0,0,0,0,5,1,0
1469,35164,10,20,830,60,91,40,64,459,864,939,29,5212,1712,-133,1000,-32,1,0,0,0,0,0,0,0,3,1,0
1470,35184,10,20,1000,39,21,10,51,908,896,276,29,4696,1196,-297,1000,441,1,0,0,0,0,0,0,0,3,2,0
1471,35214,10,20,1000,12,3,0,894,897,165,50,3,3627,127,-476,967,1000,1,0,0,0,0,0,0,0,3,1,0
1472,35234,10,20,1000,182,162,233,1000,976,265,155,183,3506,6,88,1000,979,1,0,0,0,0,0,0,0,3,1,0
1474,35284,10,20,1000,91,137,755,956,666,156,60,130,3167,-333,-142,798,1000,1,0,0,0,0,0,0,0,2,1,0
1475,35304,10,20,1000,42,48,722,966,598,153,55,111,3245,-255,-17,864,1000,1,0,0,0,0,0,0,0,3,1,0
1476,35333,10,20,1000,33,42,451,928,850,120,100,98,3383,-117,252,993,1000,1,0,0,0,0,0,0,0,3,1,0
1477,35355,10,20,1000,45,76,54,897,884,106,60,42,3580,80,-12,1000,961,1,0,0,0,0,0,0,0,2,1,0
1479,35404,10,20,1000,24,0,35,881,894,120,55,42,3598,98,4,1000,949,1,0,0,0,0,0,0,0,3,1,0
1480,35425,10,20,1000,0,12,13,907,836,191,80,3,3629,129,3,1000,933,1,0,0,0,0,0,0,0,2,1,0
1481,35454,10,20,1000,0,51,65,840,908,365,60,62,3775,275,95,1000,838,1,0,0,0,0,0,0,0,3,1,0
1482,35474,10,20,1000,82,48,95,881,972,525,120,143,4118,618,83,1000,662,1,0,0,0,0,0,0,0,2,1,0
1483,35495,10,20,1000,3,0,5,832,914,324,85,0,3754,254,-70,1000,883,1,0,0,0,0,0,0,0,2,1,0
1484,35515,10,20,1000,36,9,57,915,938,197,80,32,3649,149,-82,1000,940,1,0,0,0,0,0,0,0,3,1,0
1485,35545,10,20,1000,36,42,125,938,976,144,85,78,3521,21,15,1000,986,1,0,0,0,0,0,0,0,3,1,0
1486,35565,10,20,1000,54,91,81,956,942,132,45,26,3594,94,65,1000,938,1,0,0,0,0,0,0,0,3,1,0
1487,35585,10,20,1000,30,15,24,979,918,70,45,9,3483,-17,-3,991,1000,1,0,0,0,0,0,0,0,3,1,0
1488,35615,10,20,1000,0,0,32,920,887,38,45,49,3490,-10,-83,978,1000,1,0,0,0,0,0,0,0,3,1,0
1489,35635,10,20,1000,73,42,105,953,914,112,25,65,3495,-5,-17,994,1000,1,0,0,0,0,0,0,0,3,1,0
1490,35665,10,20,1000,27,64,54,904,904,47,50,42,3500,0,8,1000,999,1,0,0,0,0,0,0,0,3,1,0
1491,35685,10,20,1000,0,30,48,876,843,47,70,55,3490,-10,176,1000,969,1,0,0,0,0,0,0,0,3,1,0
1492,35714,10,20,1000,0,3,0,863,897,32,25,42,3509,9,9,1000,994,1,0,0,0,0,0,0,0,3,1,0
1493,35735,10,20,1000,0,6,35,889,928,50,70,32,3510,10,27,1000,990,1,0,0,0,0,0,0,0,2,1,0
1494,35755,10,20,1000,48,42,76,961,901,61,80,68,3483,-17,-79,975,1000,1,0,0,0,0,0,0,0,3,1,0
1495,35785,10,20,1000,18,45,43,933,931,67,55,32,3499,-1,-65,986,1000,1,0,0,0,0,0,0,0,3,1,0
1496,35814,10,20,1000,15,70,57,863,918,47,35,0,3515,15,24,1000,988,1,0,0,0,0,0,0,0,3,2,0
1497,35835,10,20,1000,67,79,187,946,931,147,95,111,3638,138,173,1000,892,1,0,0,0,0,0,0,0,2,1,0
1498,35855,10,20,1000,100,82,160,946,942,112,70,55,3312,-188,-102,881,1000,1,0,0,0,0,0,0,0,3,1,0
1499,35885,10,20,1000,6,58,222,902,863,23,80,29,3322,-178,-13,905,1000,1,0,0,0,0,0,0,0,3,1,0
1500,35905,10,20,1000,0,12,163,861,826,23,80,62,3358,-142,40,935,1000,1,0,0,0,0,0,0,0,3,1,0
1501,35934,10,20,1000,51,97,122,863,819,53,115,94,3542,42,-97,1000,999,1,0,0,0,0,0,0,0,3,1,0
1502,35955,10,20,1000,0,39,2,817,850,0,25,26,3509,9,37,1000,988,1,0,0,0,0,0,0,0,2,1,0
1503,35975,10,20,1000,0,24,0,796,816,0,25,0,3506,6,-13,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1504,36005,10,20,1000,0,0,0,768,812,0,35,0,3513,13,10,1000,992,1,0,0,0,0,0,0,0,3,1,0
1505,36025,10,20,1000,0,6,0,804,806,0,50,0,3500,0,-4,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1506,36064,10,20,1000,0,0,5,820,812,0,0,0,3497,-3,8,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1507,36084,10,20,1000,30,33,38,868,853,153,20,0,3618,118,11,1000,937,1,0,0,0,0,0,0,0,3,1,0
1508,36113,10,20,1000,0,0,0,804,843,171,0,0,3651,151,-7,1000,923,1,0,0,0,0,0,0,0,3,1,0
1509,36134,10,20,1000,73,36,81,892,911,353,25,45,3750,250,27,1000,865,1,0,0,0,0,0,0,0,2,2,0
1510,36154,10,20,1000,0,0,5,843,799,274,0,0,3703,203,-29,1000,901,1,0,0,0,0,0,0,0,3,1,0
1511,36184,10,20,1000,0,0,35,889,877,168,0,0,3627,127,-13,1000,937,1,0,0,0,0,0,0,0,3,1,0
1512,36204,10,20,1000,30,0,27,922,870,171,0,0,3617,117,7,1000,938,1,0,0,0,0,0,0,0,3,1,0
1513,36234,10,20,1000,54,21,86,940,911,123,40,0,3586,86,99,1000,935,1,0,0,0,0,0,0,0,3,1,0
1514,36254,10,20,1000,0,0,0,879,894,11,10,0,3504,4,-82,985,1000,1,0,0,0,0,0,0,0,3,1,0
1515,36284,10,20,1000,3,0,0,881,914,64,0,0,3509,9,8,1000,994,1,0,0,0,0,0,0,0,3,1,0
1516,36304,10,20,1000,0,0,13,904,901,0,0,0,3499,-1,-6,999,1000,1,0,0,0,0,0,0,0,3,1,0
1517,36334,10,20,1000,45,27,62,910,921,50,85,13,3503,3,20,1000,995,1,0,0,0,0,0,0,0,3,1,0
1518,36354,10,20,1000,79,45,65,912,908,61,145,22,3683,183,194,1000,865,1,0,0,0,0,0,0,0,3,1,0
1519,36383,10,20,1000,67,61,78,907,942,0,50,0,3509,9,14,1000,993,1,0,0,0,0,0,0,0,3,1,0
1520,36404,10,20,1000,82,91,157,904,887,50,50,0,3374,-126,142,965,1000,1,0,0,0,0,0,0,0,2,1,0
1521,36424,10,20,1000,64,21,154,910,901,29,45,0,3380,-120,-16,935,1000,1,0,0,0,0,0,0,0,3,1,0
1522,36453,10,20,1000,64,58,105,904,897,53,65,0,3415,-85,9,958,1000,1,0,0,0,0,0,0,0,3,1,0
1523,36474,10,20,1000,24,36,48,915,894,8,75,0,3494,-6,265,1000,948,1,0,0,0,0,0,0,0,2,1,0
1524,36494,10,20,1000,112,76,100,969,894,85,70,32,3220,-280,-283,795,1000,1,0,0,0,0,0,0,0,3,1,0
1525,36524,10,20,1000,70,85,76,930,877,58,10,19,3485,-15,132,1000,981,1,0,0,0,0,0,0,0,3,1,0
1526,36544,10,20,1000,70,67,89,940,901,64,15,0,3489,-11,6,996,1000,1,0,0,0,0,0,0,0,3,1,0
1527,36573,10,20,1000,146,97,78,943,918,106,75,3,3327,-173,106,933,1000,1,0,0,0,0,0,0,0,3,1,0
1528,36594,10,20,1000,121,113,65,966,887,188,65,55,3296,-204,131,922,1000,1,0,0,0,0,0,0,0,2,1,0
1529,36624,10,20,1000,152,97,133,856,921,469,55,42,3501,1,-231,953,1000,1,0,0,0,0,0,0,0,3,1,0
1530,36644,10,20,1000,0,18,5,658,867,581,55,3,3963,463,46,1000,750,1,0,0,0,0,0,0,0,3,1,0
1531,36673,10,20,1000,0,45,0,737,884,507,45,3,3891,391,-96,1000,817,1,0,0,0,0,0,0,0,3,1,0
1532,36694,10,20,1000,18,55,0,835,846,286,65,9,3720,220,-94,1000,906,1,0,0,0,0,0,0,0,2,1,0
1533,36714,10,20,1000,0,33,46,907,904,126,40,19,3596,96,-72,1000,966,1,0,0,0,0,0,0,0,3,1,0
1534,36743,10,20,1000,9,18,24,938,908,103,50,84,3571,71,64,1000,950,1,0,0,0,0,0,0,0,3,1,0
1535,36763,10,20,1000,24,39,19,940,908,76,65,52,3491,-9,-6,995,1000,1,0,0,0,0,0,0,0,3,1,0
1536,36784,10,20,1000,60,70,125,964,965,117,95,65,3494,-6,3,998,1000,1,0,0,0,0,0,0,0,2,1,0
1537,36813,10,20,1000,88,88,173,976,969,112,50,78,3457,-43,-8,976,1000,1,0,0,0,0,0,0,0,3,1,0
1538,36834,10,20,1000,100,94,250,1000,1000,188,115,179,3666,166,37,1000,906,1,0,0,0,0,0,0,0,2,1,0
1539,36854,10,20,1000,70,82,203,982,928,126,70,127,3627,127,9,1000,933,1,0,0,0,0,0,0,0,3,1,0
1540,36884,10,20,1000,85,134,269,943,969,135,70,133,3477,-23,136,1000,984,1,0,0,0,0,0,0,0,3,1,0
1541,36904,10,20,1000,42,119,274,935,938,132,60,111,3451,-49,22,980,1000,1,0,0,0,0,0,0,0,3,1,0
1542,36934,10,20,1000,0,21,171,822,836,0,50,52,3363,-137,-38,921,1000,1,0,0,0,0,0,0,0,3,1,0
1543,36964,10,20,1000,70,70,336,886,840,94,70,101,3419,-81,62,971,1000,1,0,0,0,0,0,0,0,3,1,0
1544,36984,10,20,1000,82,33,323,884,857,32,20,13,3258,-242,17,878,1000,1,0,0,0,0,0,0,0,3,1,0
1545,37014,10,20,1000,48,36,312,948,884,109,60,52,3350,-150,63,936,1000,1,0,0,0,0,0,0,0,3,1,0
1546,37034,10,20,1000,54,24,225,928,908,85,0,45,3331,-169,35,920,1000,1,0,0,0,0,0,0,0,3,1,0
1547,37063,10,20,1000,64,55,135,953,931,82,15,58,3394,-106,-5,944,1000,1,0,0,0,0,0,0,0,3,1,0
1549,37104,10,20,1000,128,76,119,984,955,185,50,45,3346,-154,-229,872,1000,1,0,0,0,0,0,0,0,2,1,0
1550,37124,10,20,1000,76,0,100,964,914,174,40,78,3539,39,-40,1000,989,1,0,0,0,0,0,0,0,3,1,0
1551,37154,10,20,1000,109,67,157,1000,921,253,70,114,3547,47,6,1000,975,1,0,0,0,0,0,0,0,3,1,0
1552,37174,10,20,1000,76,55,89,969,952,280,70,13,3686,186,2,1000,903,1,0,0,0,0,0,0,0,3,1,0
1553,37204,10,20,1000,79,76,78,943,942,297,65,26,3703,203,6,1000,894,1,0,0,0,0,0,0,0,3,1,0
1554,37224,10,20,1000,21,42,51,897,897,241,50,19,3677,177,-31,1000,915,1,0,0,0,0,0,0,0,3,1,0
1555,37253,10,20,1000,70,67,92,925,955,292,70,65,3708,208,37,1000,885,1,0,0,0,0,0,0,0,3,1,0
1556,37274,10,20,1000,18,51,62,946,938,179,60,13,3628,128,90,1000,915,1,0,0,0,0,0,0,0,2,1,0
1557,37294,10,20,1000,30,27,51,943,880,141,0,29,3591,91,-16,1000,957,1,0,0,0,0,0,0,0,3,1,0
1558,37324,10,20,1000,0,0,16,925,921,91,60,6,3498,-2,-113,976,1000,1,0,0,0,0,0,0,0,3,1,0
1559,37344,10,20,1000,6,9,59,951,942,132,75,71,3595,95,10,1000,949,1,0,0,0,0,0,0,0,3,1,0
1560,37373,10,20,1000,30,0,67,953,935,109,80,52,3577,77,83,1000,943,1,0,0,0,0,0,0,0,3,1,0
1561,37394,10,20,1000,0,0,73,922,925,73,45,13,3500,0,-1,1000,1000,1,0,0,0,0,0,0,0,2,1,0
1562,37424,10,20,1000,0,18,32,907,897,32,45,29,3497,-3,-3,998,1000,1,0,0,0,0,0,0,0,3,1,0
1563,37444,10,20,1000,0,0,54,843,887,5,0,0,3512,12,24,1000,989,1,0,0,0,0,0,0,0,3,1,0
1564,37473,10,20,1000,0,0,111,838,826,0,30,0,3402,-98,29,956,1000,1,0,0,0,0,0,0,0,3,1,0
1565,37494,10,20,1000,0,0,211,843,809,0,10,0,3320,-180,-43,898,1000,1,0,0,0,0,0,0,0,2,1,0
1566,37514,10,20,1000,0,0,334,884,823,0,40,0,3239,-261,-75,849,1000,1,0,0,0,0,0,0,0,3,1,0
1567,37544,10,20,1000,0,0,391,879,809,29,40,0,3201,-299,3,846,1000,1,0,0,0,0,0,0,0,3,1,0
1568,37564,10,20,1000,0,0,266,915,897,79,65,52,3303,-197,83,915,1000,1,0,0,0,0,0,0,0,3,1,0
1569,37594,10,20,1000,0,3,21,917,908,115,75,52,3586,86,102,1000,934,1,0,0,0,0,0,0,0,3,1,0
1570,37615,10,20,1000,12,33,21,953,945,132,105,94,3713,213,217,1000,844,1,0,0,0,0,0,0,0,2,1,0
1571,37635,10,20,1000,0,0,35,907,897,106,105,94,3706,206,-20,1000,898,1,0,0,0,0,0,0,0,3,1,0
1572,37665,10,20,1000,0,0,0,889,894,58,60,26,3501,1,-2,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1573,37685,10,20,1000,3,0,24,902,911,61,50,52,3502,2,8,1000,998,1,0,0,0,0,0,0,0,3,1,0
1574,37714,10,20,1000,33,45,46,971,952,85,60,52,3495,-5,-8,996,1000,1,0,0,0,0,0,0,0,3,1,0
1575,37735,10,20,1000,51,70,76,915,901,97,45,45,3496,-4,4,999,1000,1,0,0,0,0,0,0,0,2,1,0
1576,37755,10,20,1000,36,67,35,889,850,41,30,9,3488,-12,2,995,1000,1,0,0,0,0,0,0,0,3,1,0
1577,37785,10,20,1000,67,67,40,884,891,35,25,0,3501,1,245,1000,949,1,0,0,0,0,0,0,0,3,1,0
1578,37805,10,20,1000,39,91,46,920,891,20,65,0,3491,-9,-6,995,1000,1,0,0,0,0,0,0,0,3,1,0
1579,37834,10,20,1000,140,100,78,940,918,85,75,101,3319,-181,-115,882,1000,1,0,0,0,0,0,0,0,3,1,0
1580,37855,10,20,1000,36,103,76,920,891,61,50,62,3357,-143,-63,913,1000,1,0,0,0,0,0,0,0,2,1,0
1581,37875,10,20,1000,60,119,81,984,942,79,80,104,3521,21,178,1000,952,1,0,0,0,0,0,0,0,3,1,0
1582,37905,10,20,1000,24,42,48,928,904,159,85,78,3613,113,-256,1000,995,1,0,0,0,0,0,0,0,3,1,0
1583,37925,10,20,1000,0,33,35,897,914,138,70,45,3610,110,-8,1000,945,1,0,0,0,0,0,0,0,3,1,0
1584,37955,10,20,1000,0,0,40,943,942,159,75,55,3616,116,24,1000,935,1,0,0,0,0,0,0,0,3,1,0
1585,37975,10,20,1000,0,15,57,940,952,123,65,65,3594,94,-180,1000,989,1,0,0,0,0,0,0,0,3,1,0
1586,38004,10,20,1000,24,33,54,930,928,94,90,68,3499,-1,-109,977,1000,1,0,0,0,0,0,0,0,3,1,0
1587,38024,10,20,1000,0,0,46,958,931,120,105,52,3702,202,61,1000,883,1,0,0,0,0,0,0,0,2,1,0
1588,38045,10,20,1000,15,24,0,912,901,76,105,29,3633,133,132,1000,904,1,0,0,0,0,0,0,0,2,1,0
1589,38066,10,20,1000,0,33,35,866,891,26,105,32,3647,147,14,1000,921,1,0,0,0,0,0,0,0,3,1,0
1590,38096,10,20,1000,0,85,27,889,863,70,65,94,3492,-8,-9,994,1000,1,0,0,0,0,0,0,0,3,1,0
1591,38116,10,20,1000,54,165,127,874,897,144,115,94,3462,-38,-69,966,1000,1,0,0,0,0,0,0,0,3,1,0
1592,38145,10,20,1000,0,9,8,827,884,11,55,0,3516,16,13,1000,989,1,0,0,0,0,0,0,0,3,1,0
1593,38166,10,20,1000,0,6,21,848,870,79,65,49,3506,6,4,1000,997,1,0,0,0,0,0,0,0,2,1,0
1594,38186,10,20,1000,15,0,65,874,867,50,25,39,3497,-3,-9,997,1000,1,0,0,0,0,0,0,0,3,1,0
1595,38215,10,20,1000,0,0,103,902,904,85,0,0,3419,-81,-57,946,1000,1,0,0,0,0,0,0,0,3,1,0
1596,38236,10,20,1000,0,0,32,894,894,32,0,0,3500,0,5,1000,999,1,0,0,0,0,0,0,0,2,1,0
1597,38256,10,20,1000,0,0,54,912,891,20,55,0,3494,-6,-11,995,1000,1,0,0,0,0,0,0,0,3,1,0
