seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
564,11571,5,20,1000,18,326,918,886,77,69,88,103,2481,-1019,215,516,1000,1,0,0,0,0,0,0,0,3,1,0
565,11591,5,20,1000,30,156,918,873,101,86,107,67,2625,-875,287,606,1000,1,0,0,0,0,0,0,0,3,1,0
566,11611,5,20,1000,46,116,932,950,259,146,78,106,2924,-576,-136,672,1000,1,0,0,0,0,0,0,0,3,1,0
567,11631,5,20,1000,0,86,935,935,238,86,122,64,2851,-649,131,691,1000,1,0,0,0,0,0,0,0,3,1,0
568,11651,5,20,1000,3,206,944,935,98,80,63,97,2349,-1151,-129,375,1000,1,0,0,0,0,0,0,0,3,1,0
571,11711,5,20,1000,0,141,910,909,175,97,68,97,2523,-977,228,540,1000,1,0,0,0,0,0,0,0,3,1,0
572,11731,5,20,1000,3,43,924,904,789,109,53,48,3030,-470,163,790,1000,1,0,0,0,0,0,0,0,3,1,0
573,11751,5,20,1000,65,18,879,932,901,89,73,64,3008,-492,-185,706,1000,1,0,0,0,0,0,0,0,3,1,0
574,11771,5,20,1000,37,21,885,919,768,66,83,58,2954,-546,1,717,1000,1,0,0,0,0,0,0,0,3,2,0
575,11791,5,20,1000,24,329,930,932,214,69,83,93,2428,-1072,-143,413,1000,1,0,0,0,0,0,0,0,3,1,0
576,11811,5,20,830,49,907,918,925,80,86,63,97,2006,-1494,1,54,1000,1,0,0,0,0,0,0,0,3,1,0
577,11834,5,20,830,92,944,896,790,10,0,53,32,1941,-1559,66,34,1000,1,0,0,0,0,0,0,0,3,1,0
578,11855,5,20,830,68,920,905,803,45,57,63,58,1955,-1545,-163,-7,1000,1,0,0,0,0,0,0,0,6,1,1
579,11879,5,20,1000,102,760,938,914,122,115,93,148,2412,-1088,403,519,1000,1,0,0,0,0,0,0,0,6,1,1
580,11899,5,20,1000,40,49,854,855,659,43,98,80,2917,-583,208,741,1000,1,0,0,0,0,0,0,0,3,1,0
581,11919,5,20,1000,235,193,963,981,926,247,147,194,3150,-350,-6,817,1000,1,0,0,0,0,0,0,0,3,1,0
582,11939,5,20,1000,284,292,1000,1000,842,299,210,284,3182,-318,-27,829,1000,1,0,0,0,0,0,0,0,3,1,0
583,11959,5,20,1000,114,526,938,930,273,144,98,132,2593,-907,-348,456,1000,1,0,0,0,0,0,0,0,3,1,0
584,11979,5,20,830,136,975,955,896,66,112,83,90,1995,-1505,75,64,1000,1,0,0,0,0,0,0,0,3,1,0
585,11999,5,20,830,690,975,935,488,38,100,73,110,1691,-1809,144,-80,1000,1,0,0,0,0,0,0,0,3,1,0
586,12033,5,20,1000,154,972,941,798,140,112,102,122,2344,-1156,710,548,1000,1,0,0,0,0,0,0,0,3,1,0
587,12055,5,20,1000,123,215,972,930,221,138,122,145,2885,-615,159,714,1000,1,0,0,0,0,0,0,0,6,2,1
588,12076,5,20,1000,229,246,955,1000,803,268,147,288,3202,-298,52,856,1000,1,0,0,0,0,0,0,0,3,1,0
589,12096,5,20,1000,325,246,717,1000,961,293,196,307,3291,-209,51,903,1000,1,0,0,0,0,0,0,0,3,1,0
590,12116,5,20,1000,284,249,368,992,1000,259,132,255,3343,-157,-54,908,1000,1,0,0,0,0,0,0,0,3,1,0
591,12136,5,20,1000,71,73,86,901,971,121,93,126,3810,310,365,1000,763,1,0,0,0,0,0,0,0,3,1,0
592,12156,5,20,1000,139,129,67,922,947,158,107,174,3623,123,-4,1000,937,1,0,0,0,0,0,0,0,3,1,0
593,12176,5,20,1000,43,129,94,873,922,161,102,119,3766,266,324,1000,794,1,0,0,0,0,0,0,0,3,1,0
594,12196,5,20,1000,18,55,0,844,964,458,112,80,3931,431,17,1000,773,1,0,0,0,0,0,0,0,3,1,0
595,12216,5,20,1000,34,64,0,382,989,968,98,132,4397,897,51,1000,523,1,0,0,0,0,0,0,0,3,1,0
596,12236,5,20,1000,21,18,0,41,901,971,83,97,4518,1018,-75,1000,487,1,0,0,0,0,0,0,0,3,1,0
597,12256,5,20,830,27,67,22,36,922,945,147,145,4775,1275,-44,1000,177,1,0,0,0,0,0,0,0,3,1,0
598,12276,5,20,1000,0,21,0,67,912,922,98,132,4670,1170,-152,1000,424,1,0,0,0,0,0,0,0,3,1,0
599,12296,5,20,1000,55,27,50,568,968,925,151,145,4396,896,-63,1000,548,1,0,0,0,0,0,0,0,3,1,0
600,12316,5,20,1000,37,67,44,899,926,553,147,103,4097,597,-71,1000,705,1,0,0,0,0,0,0,0,3,2,0
601,12336,5,20,1000,71,92,61,894,926,383,166,119,4071,571,-1,1000,704,1,0,0,0,0,0,0,0,3,1,0
602,12356,5,20,1000,43,64,50,912,936,432,156,106,4059,559,218,1000,664,1,0,0,0,0,0,0,0,3,1,0
603,12376,5,20,1000,15,33,36,906,919,783,122,87,4044,544,-81,1000,735,1,0,0,0,0,0,0,0,3,1,0
604,12396,5,20,1000,27,49,19,643,936,890,122,45,4189,689,21,1000,638,1,0,0,0,0,0,0,0,3,1,0
605,12416,5,20,1000,0,15,13,124,884,855,303,38,4617,1117,127,1000,393,1,0,0,0,0,0,0,0,3,1,0
606,12436,5,20,830,6,40,0,31,894,907,862,67,4987,1487,43,1000,48,1,0,0,0,0,0,0,0,3,1,0
607,12456,5,20,830,6,27,0,0,891,876,857,71,4987,1487,-20,1000,61,1,0,0,0,0,0,0,0,3,1,0
608,12476,5,20,1000,77,33,0,100,947,907,284,48,4614,1114,-166,1000,456,1,0,0,0,0,0,0,0,3,1,0
609,12500,5,20,1000,9,67,44,891,933,844,63,90,3982,482,-267,1000,806,1,0,0,0,0,0,0,0,3,1,0
610,12521,5,20,1000,27,52,0,881,915,835,122,71,4071,571,101,1000,682,1,0,0,0,0,0,0,0,2,1,0
611,12541,5,20,1000,114,89,122,873,989,927,117,187,4044,544,97,1000,697,1,0,0,0,0,0,0,0,3,1,0
612,12561,5,20,1000,55,40,30,563,975,913,176,129,4395,895,59,1000,523,1,0,0,0,0,0,0,0,3,1,0
613,12581,5,20,830,74,70,69,85,985,927,602,161,4977,1477,198,1000,21,1,0,0,0,0,0,0,0,3,1,0
614,12601,5,20,830,46,52,89,90,936,951,921,165,5105,1605,-9,1000,-2,1,0,0,0,0,0,0,0,3,1,0
615,12622,5,20,830,46,70,64,54,961,959,901,158,5085,1585,-1,1000,7,1,0,0,0,0,0,0,0,3,1,0
616,12642,5,20,1000,65,40,44,235,905,873,343,103,4664,1164,-196,1000,436,1,0,0,0,0,0,0,0,3,1,0
617,12662,5,20,1000,164,110,156,888,985,1000,161,161,3894,394,-426,1000,885,1,0,0,0,0,0,0,0,3,1,0
618,12682,5,20,1000,235,190,217,1000,1000,988,166,252,3785,285,1,1000,852,1,0,0,0,0,0,0,0,3,1,0
619,12703,5,20,1000,275,240,234,932,1000,1000,235,252,3761,261,47,1000,855,1,0,0,0,0,0,0,0,2,1,0
620,12723,5,20,1000,46,55,19,258,866,896,446,84,4620,1120,543,1000,304,1,0,0,0,0,0,0,0,3,1,0
621,12746,5,20,830,0,61,0,0,887,887,936,126,5106,1606,86,1000,-23,1,0,0,0,0,0,0,0,3,1,0
622,12770,5,20,680,46,49,0,0,463,873,970,757,5659,2159,130,1000,-250,1,0,0,0,0,0,0,0,6,1,1
623,12790,5,20,830,9,30,2,0,628,893,926,588,5485,1985,-54,1000,-190,1,0,0,0,0,0,0,0,3,1,0
624,12810,5,20,830,34,86,39,43,873,902,946,165,5139,1639,-67,1000,-8,1,0,0,0,0,0,0,0,3,1,0
625,12833,5,20,830,37,52,0,54,908,925,803,64,4960,1460,-128,1000,98,1,0,0,0,0,0,0,0,3,1,0
626,12856,5,20,1000,65,36,58,883,905,881,83,90,3999,499,-129,1000,768,1,0,0,0,0,0,0,0,6,2,1
627,12876,5,20,1000,123,175,125,974,940,766,132,148,3773,273,-12,1000,861,1,0,0,0,0,0,0,0,3,1,0
628,12896,5,20,1000,191,187,212,976,975,780,166,171,3699,199,32,1000,890,1,0,0,0,0,0,0,0,3,1,0
629,12916,5,20,1000,74,67,53,806,936,878,122,135,4250,750,350,1000,537,1,0,0,0,0,0,0,0,3,1,0
630,12936,5,20,1000,40,36,0,509,936,899,83,55,4166,666,58,1000,642,1,0,0,0,0,0,0,0,3,1,0
632,12976,5,20,1000,40,49,69,687,943,740,117,77,4115,615,-69,1000,695,1,0,0,0,0,0,0,0,3,1,0
633,13000,5,20,1000,71,58,53,943,915,158,88,84,3610,110,-179,1000,981,1,0,0,0,0,0,0,0,3,1,0
634,13031,5,20,1000,133,160,391,968,975,213,156,177,3462,-38,-40,972,1000,1,0,0,0,0,0,0,0,2,1,0
636,13071,5,20,1000,71,363,955,912,35,112,137,135,2806,-694,86,658,1000,1,0,0,0,0,0,0,0,3,1,0
637,13094,5,20,830,65,938,930,602,63,74,78,126,2113,-1387,173,146,1000,1,0,0,0,0,0,0,0,3,1,0
638,13117,5,20,830,58,966,913,108,21,31,49,77,1568,-1932,-18,-178,1000,1,0,0,0,0,0,0,0,6,1,1
639,13137,5,20,830,52,935,907,224,0,37,58,80,1655,-1845,17,-125,1000,1,0,0,0,0,0,0,0,3,2,0
640,13157,5,20,830,37,784,941,888,63,66,44,71,2039,-1461,-160,37,1000,1,0,0,0,0,0,0,0,3,1,0
643,13217,5,20,1000,201,187,578,1000,996,265,142,216,3351,-149,120,948,1000,1,0,0,0,0,0,0,0,3,1,0
644,13237,5,20,1000,253,169,734,1000,975,256,205,229,3310,-190,-46,892,1000,1,0,0,0,0,0,0,0,3,1,0
645,13257,5,20,1000,61,46,863,906,821,77,58,97,2983,-517,-192,691,1000,1,0,0,0,0,0,0,0,3,1,0
646,13277,5,20,1000,0,61,896,857,192,43,68,25,2638,-862,-93,533,1000,1,0,0,0,0,0,0,0,3,1,0
647,13297,5,20,830,74,763,932,863,52,74,68,67,2039,-1461,-190,31,1000,1,0,0,0,0,0,0,0,3,1,0
648,13317,5,20,830,30,836,885,868,136,31,63,93,2111,-1389,-181,70,1000,1,0,0,0,0,0,0,0,3,1,0
649,13337,5,20,1000,114,443,952,922,73,109,137,168,2691,-809,583,702,1000,1,0,0,0,0,0,0,0,3,1,0
650,13357,5,20,1000,58,120,916,881,164,74,34,122,2771,-729,-234,572,1000,1,0,0,0,0,0,0,0,3,1,0
651,13377,5,20,1000,77,70,913,930,484,164,53,129,3158,-342,390,905,1000,1,0,0,0,0,0,0,0,3,1,0
652,13397,5,20,1000,179,153,857,984,705,146,98,135,2948,-552,-224,666,1000,1,0,0,0,0,0,0,0,3,2,0
653,13417,5,20,1000,102,92,773,873,708,74,9,77,2848,-652,-283,602,1000,1,0,0,0,0,0,0,0,3,1,0
654,13437,5,20,1000,46,101,737,886,680,106,0,84,2981,-519,89,749,1000,1,0,0,0,0,0,0,0,3,1,0
655,13457,5,20,1000,92,116,670,925,768,118,4,90,3039,-461,9,763,1000,1,0,0,0,0,0,0,0,3,1,0
656,13477,5,20,1000,61,73,681,904,792,77,29,113,3226,-274,46,868,1000,1,0,0,0,0,0,0,0,3,1,0
657,13497,5,20,1000,12,92,893,930,456,72,58,129,3032,-468,146,788,1000,1,0,0,0,0,0,0,0,3,1,0
658,13517,5,20,830,0,781,865,819,0,23,24,16,2015,-1485,-179,21,1000,1,0,0,0,0,0,0,0,3,1,0
659,13537,5,20,680,876,941,893,832,31,28,14,48,1474,-2026,-76,-250,1000,1,0,0,0,0,0,0,0,3,1,0
660,13557,5,20,680,876,941,874,537,63,43,4,38,1332,-2168,-27,-250,1000,1,0,0,0,0,0,0,0,3,1,0
661,13577,5,20,680,882,929,902,457,10,34,0,3,1294,-2206,30,-420,1000,1,0,0,0,0,0,0,0,3,1,0
662,13597,5,20,680,839,938,910,741,52,31,19,42,1453,-2047,58,-250,1000,1,0,0,0,0,0,0,0,3,1,0
663,13617,5,20,830,891,926,905,865,105,34,24,29,1557,-1943,48,-170,1000,1,0,0,0,0,0,0,0,3,1,0
664,13637,5,20,830,919,966,879,894,382,66,49,48,1716,-1784,35,-90,1000,1,0,0,0,0,0,0,0,3,1,0
665,13660,5,20,830,702,938,891,855,621,97,98,90,1938,-1562,93,38,1000,1,0,0,0,0,0,0,0,3,2,0
666,13683,5,20,1000,117,836,924,901,771,83,73,93,2386,-1114,-43,412,1000,1,0,0,0,0,0,0,0,6,1,1
667,13703,5,20,1000,139,452,932,943,761,132,102,129,2886,-614,111,705,1000,1,0,0,0,0,0,0,0,3,1,0
668,13723,5,20,1000,46,360,893,881,410,69,49,48,2527,-973,-173,458,1000,1,0,0,0,0,0,0,0,3,1,0
669,13743,5,20,1000,27,338,885,873,175,66,29,38,2389,-1111,-37,415,1000,1,0,0,0,0,0,0,0,3,1,0
670,13763,5,20,830,0,329,874,857,66,69,73,61,2256,-1244,-11,181,1000,1,0,0,0,0,0,0,0,3,1,0
671,13788,5,20,1000,3,89,871,870,66,51,63,45,2499,-1001,144,510,1000,1,0,0,0,0,0,0,0,3,1,0
672,13808,5,20,1000,3,24,874,873,294,60,53,58,2715,-785,65,606,1000,1,0,0,0,0,0,0,0,3,1,0
673,13828,5,20,1000,43,55,773,912,814,92,88,110,3184,-316,-72,821,1000,1,0,0,0,0,0,0,0,3,1,0
674,13848,5,20,1000,55,116,505,894,905,106,49,71,3150,-350,-4,818,1000,1,0,0,0,0,0,0,0,3,1,0
675,13868,5,20,1000,95,83,374,932,947,158,53,116,3535,35,-57,1000,994,1,0,0,0,0,0,0,0,3,1,0
676,13888,5,20,1000,58,92,472,945,884,152,132,142,3616,116,205,1000,897,1,0,0,0,0,0,0,0,3,1,0
677,13908,5,20,1000,0,43,698,852,708,80,68,100,3173,-327,-264,775,1000,1,0,0,0,0,0,0,0,3,1,0
678,13932,5,20,1000,99,120,935,925,266,135,112,145,3105,-395,-18,791,1000,1,0,0,0,0,0,0,0,3,2,0
679,13953,5,20,1000,12,36,882,863,49,80,83,100,2738,-762,-88,586,1000,1,0,0,0,0,0,0,0,3,1,0
681,13993,5,20,1000,34,73,896,886,35,54,19,55,2497,-1003,-5,478,1000,1,0,0,0,0,0,0,0,3,1,0
682,14013,5,20,1000,77,27,882,891,115,92,93,106,2827,-673,117,675,1000,1,0,0,0,0,0,0,0,3,1,0
683,14034,5,20,1000,65,89,801,886,435,100,93,55,2925,-575,98,722,1000,1,0,0,0,0,0,0,0,3,1,0
684,14054,5,20,1000,65,36,189,909,915,103,93,116,3625,125,393,1000,853,1,0,0,0,0,0,0,0,3,1,0
685,14074,5,20,1000,99,104,75,914,957,129,78,122,3671,171,21,1000,907,1,0,0,0,0,0,0,0,3,1,0
686,14098,5,20,1000,80,73,61,935,954,178,93,84,3633,133,-158,1000,965,1,0,0,0,0,0,0,0,3,1,0
687,14119,5,20,1000,58,40,81,816,936,319,93,67,3760,260,65,1000,852,1,0,0,0,0,0,0,0,3,1,0
688,14139,5,20,1000,24,64,0,739,912,596,83,84,3936,436,25,1000,769,1,0,0,0,0,0,0,0,3,1,0
689,14159,5,20,1000,58,58,30,653,954,688,137,135,4278,778,-53,1000,607,1,0,0,0,0,0,0,0,3,1,0
690,14184,5,20,1000,89,120,106,899,964,426,117,158,3879,379,-249,1000,856,1,0,0,0,0,0,0,0,3,1,0
691,14204,5,20,1000,92,113,114,961,947,172,88,165,3651,151,-227,1000,970,1,0,0,0,0,0,0,0,3,2,0
692,14224,5,20,1000,136,101,153,968,978,178,132,210,3632,132,-196,1000,973,1,0,0,0,0,0,0,0,3,1,0
693,14244,5,20,1000,198,175,519,1000,929,236,171,226,3392,-108,-27,939,1000,1,0,0,0,0,0,0,0,3,1,0
694,14264,5,20,1000,83,95,905,945,378,106,122,129,3219,-281,-123,829,1000,1,0,0,0,0,0,0,0,3,1,0
697,14324,5,20,1000,89,113,899,914,238,123,147,129,3123,-377,136,833,1000,1,0,0,0,0,0,0,0,3,1,0
698,14344,5,20,1000,89,86,745,909,600,103,107,142,3364,-136,95,950,1000,1,0,0,0,0,0,0,0,3,1,0
699,14364,5,20,1000,21,43,215,927,894,80,83,38,3333,-167,-167,879,1000,1,0,0,0,0,0,0,0,3,1,0
700,14384,5,20,1000,77,101,122,925,954,138,93,126,3595,95,-109,1000,974,1,0,0,0,0,0,0,0,3,1,0
701,14404,5,20,1000,52,67,50,935,947,141,73,113,3786,286,274,1000,794,1,0,0,0,0,0,0,0,3,1,0
702,14424,5,20,1000,108,110,47,914,957,141,102,174,3677,177,13,1000,906,1,0,0,0,0,0,0,0,3,1,0
703,14444,5,20,1000,102,141,69,896,978,121,88,145,3508,8,-135,976,1000,1,0,0,0,0,0,0,0,3,1,0
704,14464,5,20,1000,105,147,94,930,940,135,112,132,3585,85,20,1000,952,1,0,0,0,0,0,0,0,3,1,0
705,14484,5,20,1000,123,120,100,948,950,198,117,171,3613,113,159,1000,908,1,0,0,0,0,0,0,0,3,1,0
706,14504,5,20,1000,117,110,150,932,957,256,117,165,3627,127,44,1000,925,1,0,0,0,0,0,0,0,3,1,0
707,14524,5,20,1000,139,120,162,961,961,250,127,171,3590,90,-4,1000,955,1,0,0,0,0,0,0,0,3,1,0
708,14544,5,20,1000,195,163,173,987,1000,230,142,152,3463,-37,-46,972,1000,1,0,0,0,0,0,0,0,3,1,0
710,14584,5,20,1000,108,113,106,917,982,175,112,106,3548,48,61,1000,963,1,0,0,0,0,0,0,0,3,1,0
711,14604,5,20,1000,74,52,44,891,912,112,83,64,3593,93,93,1000,933,1,0,0,0,0,0,0,0,3,1,0
712,14624,5,20,1000,21,64,41,870,894,103,68,93,3589,89,22,1000,950,1,0,0,0,0,0,0,0,3,1,0
714,14664,5,20,1000,0,9,0,870,877,11,73,6,3502,2,-3,1000,1000,1,0,0,0,0,0,0,0,3,1,0
715,14684,5,20,1000,0,0,0,844,866,14,83,0,3506,6,3,1000,997,1,0,0,0,0,0,0,0,3,1,0
716,14708,5,20,1000,12,30,39,834,877,46,73,0,3512,12,10,1000,992,1,0,0,0,0,0,0,0,3,1,0
717,14729,5,20,1000,0,0,184,811,870,11,44,58,3367,-133,-58,919,1000,1,0,0,0,0,0,0,0,3,1,0
718,14749,5,20,1000,0,0,209,868,891,8,78,25,3346,-154,-19,916,1000,1,0,0,0,0,0,0,0,3,1,0
719,14769,5,20,1000,0,24,343,881,849,34,49,32,3244,-256,-10,865,1000,1,0,0,0,0,0,0,0,3,1,0
720,14789,5,20,1000,24,24,360,891,912,60,53,67,3255,-245,37,881,1000,1,0,0,0,0,0,0,0,3,1,0
721,14809,5,20,1000,18,49,282,873,873,115,58,106,3553,53,115,1000,949,1,0,0,0,0,0,0,0,3,1,0
722,14829,5,20,1000,43,76,256,912,898,121,117,145,3741,241,410,1000,789,1,0,0,0,0,0,0,0,3,1,0
723,14849,5,20,1000,9,55,153,863,866,89,53,74,3378,-122,-87,919,1000,1,0,0,0,0,0,0,0,3,1,0
724,14869,5,20,1000,12,46,217,878,894,86,107,122,3669,169,279,1000,854,1,0,0,0,0,0,0,0,3,1,0
725,14894,5,20,1000,0,0,64,826,859,23,78,42,3509,9,-36,998,1000,1,0,0,0,0,0,0,0,3,1,0
726,14914,5,20,1000,0,0,83,881,856,92,117,122,3857,357,358,1000,740,1,0,0,0,0,0,0,0,3,1,0
727,14934,5,20,1000,0,0,55,863,880,31,73,77,3504,4,-8,1000,1000,1,0,0,0,0,0,0,0,3,1,0
728,14954,5,20,1000,9,43,265,899,912,92,73,126,3522,22,-181,974,1000,1,0,0,0,0,0,0,0,3,1,0
729,14974,5,20,1000,0,3,293,857,852,43,73,90,3279,-221,17,889,1000,1,0,0,0,0,0,0,0,3,1,0
730,14994,5,20,1000,95,101,441,945,866,158,127,197,3602,102,-49,1000,958,1,0,0,0,0,0,0,0,3,1,0
731,15014,5,20,1000,24,49,393,925,859,115,117,161,3657,157,-45,1000,928,1,0,0,0,0,0,0,0,3,1,0
732,15035,5,20,1000,68,58,522,914,803,129,78,142,3441,-59,-216,924,1000,1,0,0,0,0,0,0,0,3,1,0
733,15055,5,20,1000,0,40,606,932,715,92,63,113,3237,-263,-17,860,1000,1,0,0,0,0,0,0,0,3,1,0
734,15075,5,20,1000,0,43,695,883,631,72,63,93,2971,-529,-145,695,1000,1,0,0,0,0,0,0,0,3,1,0
735,15095,5,20,1000,49,58,762,930,592,135,147,139,3405,-95,54,962,1000,1,0,0,0,0,0,0,0,3,1,0
736,15115,5,20,1000,61,95,720,927,592,80,98,145,3189,-311,270,895,1000,1,0,0,0,0,0,0,0,3,1,0
737,15135,5,20,1000,37,64,547,875,750,83,68,139,3328,-172,109,934,1000,1,0,0,0,0,0,0,0,3,1,0
738,15155,5,20,1000,55,64,268,945,919,129,93,174,3659,159,95,1000,898,1,0,0,0,0,0,0,0,3,1,0
739,15175,5,20,1000,34,58,120,886,940,146,127,171,3910,410,26,1000,782,1,0,0,0,0,0,0,0,3,1,0
740,15195,5,20,1000,27,49,64,883,894,80,34,106,3699,199,33,1000,890,1,0,0,0,0,0,0,0,3,1,0
741,15215,5,20,1000,74,80,117,891,936,149,107,223,3961,461,57,1000,749,1,0,0,0,0,0,0,0,3,1,0
742,15235,5,20,1000,21,46,94,883,873,66,78,126,3731,231,100,1000,859,1,0,0,0,0,0,0,0,3,1,0
743,15255,5,20,1000,52,73,262,922,943,161,107,184,3798,298,144,1000,815,1,0,0,0,0,0,0,0,3,1,0
744,15275,5,20,1000,43,55,399,937,887,149,107,200,3711,211,94,1000,871,1,0,0,0,0,0,0,0,3,1,0
745,15295,5,20,1000,71,83,720,935,666,152,151,242,3583,83,117,1000,933,1,0,0,0,0,0,0,0,3,1,0
746,15315,5,20,1000,9,21,874,909,263,129,93,139,3087,-413,-24,781,1000,1,0,0,0,0,0,0,0,3,1,0
747,15335,5,20,1000,46,61,930,922,143,170,127,168,3246,-254,37,876,1000,1,0,0,0,0,0,0,0,3,1,0
748,15355,5,20,1000,55,49,930,930,164,123,88,158,3048,-452,-206,722,1000,1,0,0,0,0,0,0,0,3,1,0
749,15375,5,20,1000,102,126,983,984,228,221,161,233,3179,-321,-47,824,1000,1,0,0,0,0,0,0,0,3,1,0
750,15395,5,20,1000,74,76,930,968,182,132,102,161,3188,-312,56,850,1000,1,0,0,0,0,0,0,0,3,1,0
751,15415,5,20,1000,130,132,941,966,308,164,107,233,3098,-402,-29,785,1000,1,0,0,0,0,0,0,0,3,1,0
752,15435,5,20,1000,108,116,896,971,449,201,137,174,3165,-335,-212,782,1000,1,0,0,0,0,0,0,0,3,1,0
753,15455,5,20,1000,117,153,944,992,459,216,151,233,3206,-294,-37,840,1000,1,0,0,0,0,0,0,0,3,1,0
754,15475,5,20,1000,136,132,974,958,301,201,137,210,3101,-399,-244,742,1000,1,0,0,0,0,0,0,0,3,1,0
755,15495,5,20,1000,71,129,960,919,126,123,102,181,3072,-428,3,779,1000,1,0,0,0,0,0,0,0,3,1,0
756,15515,5,20,1000,99,280,974,927,143,103,107,184,2952,-548,220,762,1000,1,0,0,0,0,0,0,0,3,1,0
757,15535,5,20,830,102,849,955,749,80,95,83,116,2099,-1401,-257,48,1000,1,0,0,0,0,0,0,0,3,1,0
758,15555,5,20,1000,99,916,949,710,59,118,78,155,2324,-1176,279,448,1000,1,0,0,0,0,0,0,0,3,1,0
759,15575,5,20,1000,120,741,924,901,52,106,88,129,2302,-1198,-104,356,1000,1,0,0,0,0,0,0,0,3,1,0
760,15595,5,20,1000,108,316,988,968,98,109,68,155,2581,-919,246,574,1000,1,0,0,0,0,0,0,0,3,1,0
761,15615,5,20,1000,142,169,969,976,256,158,93,161,2817,-683,-13,643,1000,1,0,0,0,0,0,0,0,3,1,0
762,15639,5,20,1000,170,141,988,997,354,178,122,165,2985,-515,196,774,1000,1,0,0,0,0,0,0,0,3,1,0
763,15660,5,20,1000,226,212,1000,989,294,207,107,177,2886,-614,-18,677,1000,1,0,0,0,0,0,0,0,2,1,0
764,15680,5,20,1000,164,335,1000,968,185,190,127,165,2822,-678,2,648,1000,1,0,0,0,0,0,0,0,3,1,0
765,15700,5,20,1000,130,781,994,976,133,167,132,142,2561,-939,-46,503,1000,1,0,0,0,0,0,0,0,3,1,0
766,15720,5,20,1000,151,987,1000,896,119,161,127,158,2451,-1049,-4,454,1000,1,0,0,0,0,0,0,0,3,1,0
767,15740,5,20,830,250,956,1000,511,98,141,93,113,2014,-1486,-331,0,1000,1,0,0,0,0,0,0,0,3,1,0
769,15782,5,20,830,458,963,944,279,84,158,83,132,1841,-1659,-108,-55,1000,1,0,0,0,0,0,0,0,3,2,0
770,15806,5,20,1000,148,929,977,795,150,181,122,187,2526,-974,179,532,1000,1,0,0,0,0,0,0,0,5,1,0
771,15826,5,20,1000,142,806,949,950,112,161,151,200,2625,-875,46,555,1000,1,0,0,0,0,0,0,0,3,1,0
772,15846,5,20,1000,86,655,952,912,126,138,93,145,2562,-938,-98,492,1000,1,0,0,0,0,0,0,0,3,1,0
773,15866,5,20,1000,43,713,960,904,80,144,93,168,2506,-994,23,488,1000,1,0,0,0,0,0,0,0,3,1,0
774,15886,5,20,1000,52,821,949,909,66,121,132,171,2591,-909,73,543,1000,1,0,0,0,0,0,0,0,3,1,0
775,15906,5,20,830,49,855,918,860,59,63,98,129,2235,-1265,-277,115,1000,1,0,0,0,0,0,0,0,3,1,0
776,15929,5,20,830,74,923,916,762,0,74,68,142,2200,-1300,226,202,1000,1,0,0,0,0,0,0,0,3,1,0
777,15951,5,20,830,68,920,896,695,59,34,39,87,1910,-1590,-103,-18,1000,1,0,0,0,0,0,0,0,6,1,1
780,16019,5,20,1000,176,166,994,1000,894,178,73,181,3033,-467,-100,737,1000,1,0,0,0,0,0,0,0,2,1,0
786,16145,5,20,830,157,953,952,906,87,121,78,129,2201,-1299,105,177,1000,1,0,0,0,0,0,0,0,3,1,0
790,16230,5,20,1000,176,190,1000,968,814,178,102,116,3009,-491,-20,741,1000,1,0,0,0,0,0,0,0,3,2,0
798,16390,5,20,1000,49,64,553,894,870,60,107,45,3263,-237,198,919,1000,1,0,0,0,0,0,0,0,3,1,0
801,16455,5,20,1000,43,64,206,891,919,80,93,64,3353,-147,20,928,1000,1,0,0,0,0,0,0,0,3,1,0
802,16475,5,20,1000,114,89,399,909,901,63,93,61,3068,-432,-187,737,1000,1,0,0,0,0,0,0,0,3,1,0
803,16500,5,20,1000,61,64,513,886,800,48,78,25,3130,-370,133,836,1000,1,0,0,0,0,0,0,0,3,1,0
804,16520,5,20,1000,3,46,620,881,705,37,24,38,3038,-462,-20,756,1000,1,0,0,0,0,0,0,0,3,1,0
805,16540,5,20,1000,61,76,653,881,670,31,83,38,3007,-493,19,748,1000,1,0,0,0,0,0,0,0,3,1,0
806,16560,5,20,1000,43,46,513,875,792,40,58,45,3127,-373,69,821,1000,1,0,0,0,0,0,0,0,3,1,0
807,16580,5,20,1000,0,40,173,886,919,48,39,51,3377,-123,71,951,1000,1,0,0,0,0,0,0,0,3,1,0
808,16600,5,20,1000,86,104,125,930,943,115,107,148,3709,209,-22,1000,896,1,0,0,0,0,0,0,0,3,1,0
810,16640,5,20,1000,0,55,16,857,884,80,73,61,3507,7,5,1000,996,1,0,0,0,0,0,0,0,3,1,0
811,16660,5,20,1000,24,55,11,896,912,86,53,87,3504,4,-2,1000,999,1,0,0,0,0,0,0,0,3,1,0
813,16700,5,20,1000,0,15,47,888,901,37,83,87,3503,3,5,1000,998,1,0,0,0,0,0,0,0,3,1,0
814,16720,5,20,1000,34,43,67,891,950,80,107,64,3652,152,146,1000,891,1,0,0,0,0,0,0,0,3,1,0
