pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 10:08:11.357,192.168.0.50:55864,status,2376,0,CURVE,430,430,21,22,27,999,843.0,58.3,0.80,3,False,0.284,0.240,0.550,178.3,32.1,120,1.000,550,310,,,,,,,,,,,,,,"type=status,loop=2376,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=22,overrun=27,error=999,filtered_error=843.0,filtered_rate=58.3,confidence=0.80,active=3,wide=False,curve=0.284,kp=0.240,kd=0.550,p=178.3,d=32.1,steering=120,scale=1.000,left=550,right=310"
2026-07-09 10:08:12.514,192.168.0.50:55864,status,2475,0,FAST,580,350,21,22,28,-1,113.8,-88.0,0.57,2,False,0.105,0.200,0.650,2.8,-57.2,36,1.000,386,314,,,,,,,,,,,,,,"type=status,loop=2475,drive=0,speed_state=FAST,target=580,current=350,compute_ms=21,max_ms=22,overrun=28,error=-1,filtered_error=113.8,filtered_rate=-88.0,confidence=0.57,active=2,wide=False,curve=0.105,kp=0.200,kd=0.650,p=2.8,d=-57.2,steering=36,scale=1.000,left=386,right=314"
2026-07-09 10:08:13.383,192.168.0.50:55864,status,2574,0,FAST,580,340,21,22,29,-86,-186.3,73.1,0.62,2,False,0.112,0.200,0.650,-17.3,47.5,-66,1.000,274,406,,,,,,,,,,,,,,"type=status,loop=2574,drive=0,speed_state=FAST,target=580,current=340,compute_ms=21,max_ms=22,overrun=29,error=-86,filtered_error=-186.3,filtered_rate=73.1,confidence=0.62,active=2,wide=False,curve=0.112,kp=0.200,kd=0.650,p=-17.3,d=47.5,steering=-66,scale=1.000,left=274,right=406"
2026-07-09 10:08:14.408,192.168.0.50:55864,status,2673,0,CURVE,430,430,21,22,30,-912,-854.3,-61.9,0.51,2,False,0.286,0.240,0.550,-181.0,-34.0,-155,1.000,275,585,,,,,,,,,,,,,,"type=status,loop=2673,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=22,overrun=30,error=-912,filtered_error=-854.3,filtered_rate=-61.9,confidence=0.51,active=2,wide=False,curve=0.286,kp=0.240,kd=0.550,p=-181.0,d=-34.0,steering=-155,scale=1.000,left=275,right=585"
2026-07-09 10:08:15.451,192.168.0.50:55864,status,2772,0,FAST,580,580,22,22,31,-42,-37.6,0.2,0.74,3,False,0.011,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=2772,drive=0,speed_state=FAST,target=580,current=580,compute_ms=22,max_ms=22,overrun=31,error=-42,filtered_error=-37.6,filtered_rate=0.2,confidence=0.74,active=3,wide=False,curve=0.011,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:16.447,192.168.0.50:55864,status,2871,0,FAST,580,580,20,22,32,47,13.4,-3.4,0.66,2,False,0.009,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=2871,drive=0,speed_state=FAST,target=580,current=580,compute_ms=20,max_ms=22,overrun=32,error=47,filtered_error=13.4,filtered_rate=-3.4,confidence=0.66,active=2,wide=False,curve=0.009,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:17.537,192.168.0.50:55864,status,2970,0,FAST,580,340,20,22,33,-163,-264.6,63.6,0.61,2,False,0.127,0.200,0.650,-32.9,41.4,-76,1.000,264,416,,,,,,,,,,,,,,"type=status,loop=2970,drive=0,speed_state=FAST,target=580,current=340,compute_ms=20,max_ms=22,overrun=33,error=-163,filtered_error=-264.6,filtered_rate=63.6,confidence=0.61,active=2,wide=False,curve=0.127,kp=0.200,kd=0.650,p=-32.9,d=41.4,steering=-76,scale=1.000,left=264,right=416"
2026-07-09 10:08:19.487,192.168.0.50:55864,status,3168,0,FAST,580,580,21,22,35,-207,-250.7,6.2,0.61,2,False,0.076,0.200,0.650,-30.1,4.0,-28,1.000,552,608,,,,,,,,,,,,,,"type=status,loop=3168,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=35,error=-207,filtered_error=-250.7,filtered_rate=6.2,confidence=0.61,active=2,wide=False,curve=0.076,kp=0.200,kd=0.650,p=-30.1,d=4.0,steering=-28,scale=1.000,left=552,right=608"
2026-07-09 10:08:20.559,192.168.0.50:55864,status,3267,0,FAST,580,450,21,22,36,-125,73.5,-72.7,0.63,2,False,0.088,0.200,0.650,0.0,-47.2,43,1.000,493,407,,,,,,,,,,,,,,"type=status,loop=3267,drive=0,speed_state=FAST,target=580,current=450,compute_ms=21,max_ms=22,overrun=36,error=-125,filtered_error=73.5,filtered_rate=-72.7,confidence=0.63,active=2,wide=False,curve=0.088,kp=0.200,kd=0.650,p=0.0,d=-47.2,steering=43,scale=1.000,left=493,right=407"
2026-07-09 10:08:21.544,192.168.0.50:55864,status,3366,0,CURVE,430,305,20,22,37,1202,1292.8,14.4,0.88,3,False,0.372,0.240,0.550,286.3,7.9,331,1.000,636,110,,,,,,,,,,,,,,"type=status,loop=3366,drive=0,speed_state=CURVE,target=430,current=305,compute_ms=20,max_ms=22,overrun=37,error=1202,filtered_error=1292.8,filtered_rate=14.4,confidence=0.88,active=3,wide=False,curve=0.372,kp=0.240,kd=0.550,p=286.3,d=7.9,steering=331,scale=1.000,left=636,right=110"
