seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
1059,25352,10,20,1000,106,128,880,954,855,88,86,111,2948,-552,-18,710,1000,1,0,0,0,0,0,0,0,3,1,0
1060,25373,10,20,1000,69,58,901,914,610,30,35,85,2880,-620,-66,664,1000,1,0,0,0,0,0,0,0,2,1,0
1061,25393,10,20,1000,0,241,824,808,155,0,5,0,2432,-1068,-341,374,1000,1,0,0,0,0,0,0,0,3,1,0
1062,25423,10,20,830,0,834,856,863,0,0,0,0,2011,-1489,10,58,1000,1,0,0,0,0,0,0,0,3,1,0
1063,25443,10,20,830,30,908,869,876,68,0,15,0,1987,-1513,13,46,1000,1,0,0,0,0,0,0,0,3,2,0
1064,25463,10,20,830,0,792,906,889,72,0,5,16,2037,-1463,64,83,1000,1,0,0,0,0,0,0,0,3,1,0
1065,25492,10,20,1000,63,58,880,921,751,27,0,26,2949,-551,132,742,1000,1,0,0,0,0,0,0,0,3,1,0
1066,25513,10,20,1000,127,152,917,962,941,107,81,118,3007,-493,78,761,1000,1,0,0,0,0,0,0,0,2,1,0
1067,25533,10,20,1000,72,88,928,881,862,21,30,3,2975,-525,95,747,1000,1,0,0,0,0,0,0,0,3,1,0
1068,25563,10,20,1000,100,293,922,926,320,9,30,26,2418,-1082,-248,386,1000,1,0,0,0,0,0,0,0,3,1,0
1069,25583,10,20,830,112,877,920,934,141,0,55,36,2038,-1462,-208,27,1000,1,0,0,0,0,0,0,0,3,1,0
1070,25606,10,20,830,182,929,930,863,113,0,20,9,1932,-1568,51,26,1000,1,0,0,0,0,0,0,0,3,1,0
1071,25632,10,20,830,155,951,952,811,79,33,15,36,1843,-1657,76,-15,1000,1,0,0,0,0,0,0,0,6,1,0
1072,25656,10,20,1000,106,565,917,942,120,39,50,55,2152,-1348,284,359,1000,1,0,0,0,0,0,0,0,2,1,0
1073,25683,10,20,1000,167,134,538,952,924,64,111,45,2982,-518,287,791,1000,1,0,0,0,0,0,0,0,6,1,0
1074,25713,10,20,1000,255,229,250,979,979,330,106,173,3356,-144,162,960,1000,1,0,0,0,0,0,0,0,3,1,0
1075,25733,10,20,1000,118,131,130,634,948,776,96,114,3775,275,309,1000,793,1,0,0,0,0,0,0,0,3,1,0
1076,25753,10,20,1000,9,30,0,65,903,905,45,0,4500,1000,203,1000,438,1,0,0,0,0,0,0,0,3,1,0
1077,25783,10,20,1000,39,21,21,65,875,911,30,6,4510,1010,22,1000,471,1,0,0,0,0,0,0,0,3,1,0
1078,25803,10,20,1000,9,18,0,55,896,883,50,32,4496,996,2,1000,482,1,0,0,0,0,0,0,0,3,1,0
1079,25833,10,20,1000,54,12,61,93,917,905,71,32,4496,996,-7,1000,484,1,0,0,0,0,0,0,0,3,1,0
1080,25853,10,20,1000,9,24,0,418,906,865,55,16,4204,704,-200,1000,676,1,0,0,0,0,0,0,0,3,1,0
1081,25882,10,20,1000,57,27,85,904,931,382,15,42,3764,264,-123,1000,889,1,0,0,0,0,0,0,0,3,1,0
1082,25903,10,20,1000,60,45,66,916,917,412,15,0,3775,275,20,1000,853,1,0,0,0,0,0,0,0,2,1,0
1083,25923,10,20,1000,54,30,90,889,941,746,35,16,3944,444,93,1000,750,1,0,0,0,0,0,0,0,3,1,0
1084,25953,10,20,1000,66,6,77,274,941,902,106,16,4377,877,217,1000,499,1,0,0,0,0,0,0,0,3,1,0
1085,25973,10,20,1000,45,55,77,100,955,899,451,45,4707,1207,161,1000,339,1,0,0,0,0,0,0,0,3,1,0
1086,26003,10,20,830,60,36,40,68,886,911,888,65,5000,1500,-1,1000,51,1,0,0,0,0,0,0,0,3,1,0
1087,26023,10,20,830,51,27,45,55,903,883,629,13,4886,1386,-97,1000,130,1,0,0,0,0,0,0,0,3,1,0
1088,26043,10,20,1000,42,70,26,244,955,874,60,0,4303,803,-357,1000,658,1,0,0,0,0,0,0,0,3,1,0
1089,26063,10,20,1000,27,45,77,871,934,779,86,0,3964,464,-150,1000,791,1,0,0,0,0,0,0,0,3,1,0
1090,26084,10,20,1000,112,76,141,929,910,602,30,85,3607,107,-357,981,1000,1,0,0,0,0,0,0,0,3,1,0
1091,26104,10,20,1000,109,39,56,894,927,853,71,26,3828,328,172,1000,794,1,0,0,0,0,0,0,0,3,1,0
1092,26133,10,20,1000,94,48,64,168,872,938,340,62,4625,1125,633,1000,283,1,0,0,0,0,0,0,0,3,1,0
1093,26154,10,20,830,69,61,56,55,937,899,918,22,4993,1493,46,1000,44,1,0,0,0,0,0,0,0,2,1,0
1094,26177,10,20,830,75,55,50,75,668,886,908,170,5220,1720,185,1000,-103,1,0,0,0,0,0,0,0,3,1,0
1095,26206,10,20,830,63,76,109,136,820,944,893,127,4910,1410,-296,1000,159,1,0,0,0,0,0,0,0,6,1,0
1096,26234,10,20,1000,109,58,74,146,886,905,492,85,4514,1014,-354,1000,548,1,0,0,0,0,0,0,0,6,1,0
1097,26264,10,20,1000,158,100,162,947,996,960,131,160,3861,361,-221,1000,859,1,0,0,0,0,0,0,0,3,1,0
1098,26284,10,20,1000,294,226,309,1000,1000,1000,243,324,3769,269,-30,1000,867,1,0,0,0,0,0,0,0,3,1,0
1099,26304,10,20,1000,279,186,272,828,1000,1000,258,265,3820,320,64,1000,821,1,0,0,0,0,0,0,0,3,1,0
1100,26334,10,20,830,51,76,109,110,906,938,878,108,4882,1382,298,1000,49,1,0,0,0,0,0,0,0,3,1,0
1101,26357,10,20,830,54,48,82,115,782,948,969,291,5173,1673,217,1000,-85,1,0,0,0,0,0,0,0,3,1,0
1102,26383,10,20,830,88,21,93,95,879,948,913,190,5141,1641,22,1000,-27,1,0,0,0,0,0,0,0,6,1,0
1103,26404,10,20,830,79,73,77,103,913,914,842,98,4900,1400,122,1000,77,1,0,0,0,0,0,0,0,2,1,0
1104,26424,10,20,1000,124,97,90,539,906,932,142,29,4068,568,-442,1000,798,1,0,0,0,0,0,0,0,3,1,0
1105,26453,10,20,1000,164,122,149,853,958,911,147,131,3832,332,-110,1000,851,1,0,0,0,0,0,0,0,3,1,0
1106,26474,10,20,1000,27,51,66,586,931,880,142,52,4227,727,163,1000,588,1,0,0,0,0,0,0,0,2,1,0
1107,26494,10,20,1000,57,30,13,178,920,899,593,16,4736,1236,261,1000,303,1,0,0,0,0,0,0,0,3,1,0
1108,26523,10,20,830,30,27,34,35,893,923,893,19,5000,1500,147,1000,20,1,0,0,0,0,0,0,0,3,1,0
1109,26544,10,20,1000,45,27,66,75,903,896,461,59,4804,1304,-154,1000,355,1,0,0,0,0,0,0,0,2,1,0
1110,26564,10,20,1000,91,70,85,198,910,935,106,59,4441,941,157,1000,478,1,0,0,0,0,0,0,0,3,1,0
1111,26593,10,20,1000,82,79,85,944,975,162,65,104,3784,284,-15,1000,856,1,0,0,0,0,0,0,0,3,1,0
1112,26614,10,20,1000,100,48,125,926,934,88,86,114,3438,-62,-34,961,1000,1,0,0,0,0,0,0,0,2,1,0
1113,26634,10,20,1000,158,122,664,979,775,165,106,206,3272,-228,-290,821,1000,1,0,0,0,0,0,0,0,3,1,0
1114,26664,10,20,1000,39,24,898,901,127,79,50,131,2879,-621,-63,664,1000,1,0,0,0,0,0,0,0,3,1,0
1115,26684,10,20,1000,33,131,928,891,110,39,45,91,2475,-1025,-407,382,1000,1,0,0,0,0,0,0,0,3,1,0
1116,26714,10,20,830,42,541,893,856,79,24,65,42,2137,-1363,-381,42,1000,1,0,0,0,0,0,0,0,3,1,0
1117,26734,10,20,1000,82,314,917,921,75,97,40,101,2493,-1007,121,502,1000,1,0,0,0,0,0,0,0,3,1,0
1118,26763,10,20,1000,82,128,909,939,165,55,55,124,2777,-723,-100,604,1000,1,0,0,0,0,0,0,0,3,1,0
1119,26784,10,20,1000,79,110,938,952,210,85,76,127,2811,-689,26,648,1000,1,0,0,0,0,0,0,0,2,1,0
1120,26804,10,20,1000,103,103,920,942,196,113,81,101,2754,-746,117,637,1000,1,0,0,0,0,0,0,0,3,1,0
1121,26834,10,20,1000,176,195,968,1000,248,165,116,144,2872,-628,428,764,1000,1,0,0,0,0,0,0,0,3,1,0
1122,26854,10,20,1000,91,201,941,974,158,122,55,118,2813,-687,80,660,1000,1,0,0,0,0,0,0,0,3,1,0
1123,26883,10,20,1000,100,498,901,934,124,91,60,101,2372,-1128,-293,352,1000,1,0,0,0,0,0,0,0,3,1,0
1124,26904,10,20,830,57,782,898,894,89,76,40,81,2043,-1457,-155,40,1000,1,0,0,0,0,0,0,0,2,1,0
1125,26924,10,20,830,51,877,906,879,48,39,55,88,2000,-1500,-193,10,1000,1,0,0,0,0,0,0,0,3,1,0
1126,26944,10,20,830,60,605,864,828,75,0,40,88,2097,-1403,70,116,1000,1,0,0,0,0,0,0,0,3,1,0
1127,26974,10,20,1000,0,9,765,818,603,0,65,85,2925,-575,258,756,1000,1,0,0,0,0,0,0,0,3,1,0
1128,26994,10,20,1000,0,9,800,851,862,0,65,55,3024,-476,-199,711,1000,1,0,0,0,0,0,0,0,3,1,0
1129,27024,10,20,1000,0,0,778,798,796,0,20,3,3007,-493,1,744,1000,1,0,0,0,0,0,0,0,3,1,0
1130,27044,10,20,1000,0,0,800,806,465,0,0,0,2838,-662,-128,629,1000,1,0,0,0,0,0,0,0,3,1,0
1131,27083,10,20,830,91,840,882,851,44,0,0,0,2004,-1496,-167,18,1000,1,0,0,0,0,0,0,0,3,1,0
1132,27106,10,20,830,115,828,877,775,31,0,0,0,1890,-1610,-116,-31,1000,1,0,0,0,0,0,0,0,3,1,0
1133,27126,10,20,830,91,819,901,861,58,0,0,0,2016,-1484,126,85,1000,1,0,0,0,0,0,0,0,6,1,0
1134,27152,10,20,1000,218,250,1000,1000,348,131,30,111,2640,-860,515,661,1000,1,0,0,0,0,0,0,0,6,1,0
1135,27172,10,20,1000,203,149,1000,1000,1000,207,60,160,3039,-461,136,789,1000,1,0,0,0,0,0,0,0,3,1,0
1136,27193,10,20,1000,358,302,1000,1000,1000,431,182,334,3231,-269,-2,860,1000,1,0,0,0,0,0,0,0,2,1,0
1137,27213,10,20,1000,449,333,1000,1000,979,440,213,354,3188,-312,-38,830,1000,1,0,0,0,0,0,0,0,3,1,0
1138,27242,10,20,1000,316,938,1000,1000,268,262,182,275,2673,-827,-146,540,1000,1,0,0,0,0,0,0,0,3,1,0
1139,27263,10,20,830,389,917,888,627,37,0,45,42,1621,-1879,-262,-202,1000,1,0,0,0,0,0,0,0,2,1,0
1140,27283,10,20,680,860,914,861,115,34,0,0,0,1084,-2416,-86,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1141,27303,10,20,830,920,948,909,229,93,51,5,75,1148,-2352,50,-270,1000,1,0,0,0,0,0,0,0,3,1,0
1142,27326,10,20,830,194,929,944,906,113,3,10,9,1940,-1560,416,107,1000,1,0,0,0,0,0,0,0,3,1,0
1143,27354,10,20,1000,182,128,994,967,841,146,65,85,2796,-704,423,723,1000,1,0,0,0,0,0,0,0,5,1,0
1144,27383,10,20,1000,306,211,642,1000,1000,256,121,160,3144,-356,5,816,1000,1,0,0,0,0,0,0,0,3,1,0
1145,27404,10,20,1000,331,238,584,1000,1000,262,182,183,3198,-302,-27,838,1000,1,0,0,0,0,0,0,0,2,1,0
1146,27424,10,20,1000,173,128,480,994,993,94,45,78,2905,-595,-302,628,1000,1,0,0,0,0,0,0,0,3,1,0
1147,27454,10,20,1000,112,107,437,939,927,94,71,81,2976,-524,-119,703,1000,1,0,0,0,0,0,0,0,3,1,0
1148,27474,10,20,1000,72,48,264,914,924,51,91,78,3313,-187,63,916,1000,1,0,0,0,0,0,0,0,3,1,0
1149,27504,10,20,1000,24,33,64,899,917,58,71,49,3504,4,85,1000,981,1,0,0,0,0,0,0,0,3,1,0
1150,27524,10,20,1000,0,0,29,891,927,88,50,75,3509,9,-10,1000,998,1,0,0,0,0,0,0,0,3,1,0
1151,27544,10,20,1000,3,0,16,821,951,501,45,45,3859,359,237,1000,764,1,0,0,0,0,0,0,0,3,1,0
1152,27574,10,20,1000,0,0,29,78,910,932,96,62,4505,1005,104,1000,456,1,0,0,0,0,0,0,0,3,1,0
1153,27604,10,20,1000,27,9,21,50,913,911,538,65,4841,1341,103,1000,282,1,0,0,0,0,0,0,0,3,1,0
1154,27624,10,20,830,27,36,40,73,913,886,649,72,4892,1392,18,1000,103,1,0,0,0,0,0,0,0,3,1,0
1155,27654,10,20,1000,9,3,5,70,937,905,121,68,4584,1084,-115,1000,461,1,0,0,0,0,0,0,0,3,1,0
1156,27675,10,20,1000,48,18,40,539,944,896,60,45,4150,650,-231,1000,711,1,0,0,0,0,0,0,0,2,1,0
1157,27695,10,20,1000,112,79,128,858,944,859,116,140,3983,483,-50,1000,760,1,0,0,0,0,0,0,0,3,1,0
1158,27725,10,20,1000,24,0,88,836,948,902,96,42,4024,524,72,1000,713,1,0,0,0,0,0,0,0,3,1,0
1159,27745,10,20,1000,66,103,74,526,955,917,116,72,4119,619,-50,1000,689,1,0,0,0,0,0,0,0,3,1,0
1160,27775,10,20,1000,112,55,181,196,972,966,639,144,4520,1020,-22,1000,475,1,0,0,0,0,0,0,0,3,1,0
1161,27805,10,20,1000,109,88,90,115,920,923,918,131,4834,1334,90,1000,288,1,0,0,0,0,0,0,0,3,1,0
1162,27828,10,20,830,63,51,88,88,855,944,918,95,5023,1523,-10,1000,41,1,0,0,0,0,0,0,0,3,1,0
1163,27854,10,20,830,88,61,96,110,937,941,852,95,4892,1392,-98,1000,127,1,0,0,0,0,0,0,0,6,1,0
1164,27875,10,20,1000,60,55,56,236,951,920,233,88,4491,991,-116,1000,510,1,0,0,0,0,0,0,0,2,1,0
1165,27895,10,20,1000,109,79,133,828,913,935,162,104,4012,512,-241,1000,785,1,0,0,0,0,0,0,0,3,1,0
1166,27925,10,20,1000,224,198,234,876,1000,1000,218,213,3808,308,7,1000,839,1,0,0,0,0,0,0,0,3,1,0
1167,27945,10,20,1000,106,100,122,468,920,957,258,111,4121,621,221,1000,631,1,0,0,0,0,0,0,0,3,1,0
1168,27967,10,20,830,69,27,90,93,910,917,873,118,5070,1570,368,1000,-63,1,0,0,0,0,0,0,0,3,1,0
1169,27995,10,20,830,0,21,0,2,672,877,964,334,5337,1837,119,1000,-150,1,0,0,0,0,0,0,0,5,1,0
1170,28015,10,20,830,0,0,0,0,734,883,974,239,5253,1753,-136,1000,-52,1,0,0,0,0,0,0,0,3,1,0
1171,28038,10,20,830,6,0,0,7,855,874,949,88,5035,1535,-112,1000,56,1,0,0,0,0,0,0,0,3,1,0
1172,28065,10,20,1000,0,33,0,317,872,871,172,91,4402,902,-477,1000,632,1,0,0,0,0,0,0,0,6,1,0
1173,28086,10,20,1000,0,0,0,816,875,694,96,36,3948,448,-454,1000,863,1,0,0,0,0,0,0,0,3,1,0
1174,28106,10,20,1000,0,42,56,861,903,608,76,134,4059,559,-85,1000,728,1,0,0,0,0,0,0,0,3,1,0
1175,28136,10,20,1000,0,0,0,806,896,822,96,72,4006,506,33,1000,730,1,0,0,0,0,0,0,0,3,1,0
1176,28156,10,20,1000,0,18,0,488,906,874,147,78,4281,781,240,1000,544,1,0,0,0,0,0,0,0,3,1,0
1177,28178,10,20,830,0,0,0,0,851,837,918,55,5025,1525,249,1000,-15,1,0,0,0,0,0,0,0,3,1,0
1178,28200,10,20,830,0,0,0,0,734,853,954,295,5285,1785,248,1000,-150,1,0,0,0,0,0,0,0,5,1,0
1179,28228,10,20,830,0,0,0,0,537,834,913,167,5289,1789,-157,1000,-67,1,0,0,0,0,0,0,0,6,2,0
1180,28257,10,20,1000,0,0,0,7,910,862,314,26,4714,1214,-307,1000,434,1,0,0,0,0,0,0,0,3,1,0
1181,28278,10,20,1000,0,0,10,717,862,703,40,78,3993,493,-372,1000,822,1,0,0,0,0,0,0,0,2,1,0
1182,28298,10,20,1000,45,15,34,906,913,149,86,134,3831,331,-15,1000,832,1,0,0,0,0,0,0,0,3,1,0
1183,28328,10,20,1000,3,39,533,886,768,70,91,91,3107,-393,-485,694,1000,1,0,0,0,0,0,0,0,3,1,0
1184,28348,10,20,1000,0,21,853,889,224,21,30,72,2680,-820,-185,535,1000,1,0,0,0,0,0,0,0,3,1,0
1185,28377,10,20,1000,27,30,853,841,72,0,25,62,2496,-1004,-245,427,1000,1,0,0,0,0,0,0,0,3,1,0
1186,28398,10,20,1000,6,0,877,904,89,61,30,68,2507,-993,-257,430,1000,1,0,0,0,0,0,0,0,2,1,0
1187,28418,10,20,1000,45,9,882,914,86,0,35,104,2754,-746,-114,589,1000,1,0,0,0,0,0,0,0,3,1,0
1188,28448,10,20,1000,100,73,890,894,234,3,10,140,2824,-676,48,659,1000,1,0,0,0,0,0,0,0,3,1,0
1189,28468,10,20,1000,72,33,842,916,358,0,15,140,3033,-467,186,797,1000,1,0,0,0,0,0,0,0,3,1,0
1190,28498,10,20,1000,79,48,888,896,272,18,45,95,2700,-800,111,608,1000,1,0,0,0,0,0,0,0,3,1,0
1191,28518,10,20,1000,103,82,861,896,172,0,30,55,2508,-992,-156,452,1000,1,0,0,0,0,0,0,0,3,1,0
1192,28538,10,20,1000,60,58,850,899,110,0,0,19,2601,-899,108,556,1000,1,0,0,0,0,0,0,0,3,1,0
1193,28568,10,20,1000,18,79,848,841,182,12,15,45,2644,-856,7,557,1000,1,0,0,0,0,0,0,0,3,1,0
1194,28588,10,20,1000,15,39,864,843,148,0,25,0,2614,-886,-25,535,1000,1,0,0,0,0,0,0,0,3,1,0
1195,28618,10,20,1000,0,6,848,836,137,0,0,3,2609,-891,-23,532,1000,1,0,0,0,0,0,0,0,3,1,0
1196,28638,10,20,1000,21,152,861,863,44,0,30,0,2378,-1122,-116,393,1000,1,0,0,0,0,0,0,0,3,1,0
1197,28668,10,20,830,15,614,840,821,0,0,0,0,2090,-1410,-58,85,1000,1,0,0,0,0,0,0,0,3,1,0
1198,28688,10,20,830,0,541,858,811,0,0,0,0,2122,-1378,59,126,1000,1,0,0,0,0,0,0,0,3,1,0
1199,28717,10,20,1000,0,21,861,881,517,0,0,0,2847,-653,201,703,1000,1,0,0,0,0,0,0,0,3,1,0
1200,28738,10,20,1000,36,70,882,934,844,42,5,9,2985,-515,3,733,1000,1,0,0,0,0,0,0,0,2,1,0
1201,28758,10,20,1000,85,97,922,989,865,91,10,52,2979,-521,74,745,1000,1,0,0,0,0,0,0,0,3,1,0
1202,28788,10,20,1000,21,110,858,894,248,0,0,0,2606,-894,-226,488,1000,1,0,0,0,0,0,0,0,3,1,0
1203,28808,10,20,830,45,773,880,884,37,0,0,0,2043,-1457,-230,25,1000,1,0,0,0,0,0,0,0,3,1,0
1204,28828,10,20,830,45,886,869,926,51,0,0,3,2014,-1486,4,59,1000,1,0,0,0,0,0,0,0,3,1,0
1205,28850,10,20,830,185,899,893,707,48,70,20,29,1790,-1710,-164,-93,1000,1,0,0,0,0,0,0,0,3,1,0
1206,28878,10,20,830,0,877,874,861,34,0,0,29,1993,-1507,24,52,1000,1,0,0,0,0,0,0,0,5,1,0
1207,28898,10,20,830,12,568,885,858,34,6,0,36,2125,-1375,115,140,1000,1,0,0,0,0,0,0,0,3,1,0
1208,28918,10,20,1000,0,45,856,863,617,0,0,13,2897,-603,314,753,1000,1,0,0,0,0,0,0,0,3,1,0
1209,28948,10,20,1000,94,119,786,952,924,82,76,121,3132,-368,81,826,1000,1,0,0,0,0,0,0,0,3,1,0
1210,28968,10,20,1000,72,134,872,901,917,33,71,75,2921,-579,-184,661,1000,1,0,0,0,0,0,0,0,3,1,0
1211,28998,10,20,1000,133,318,925,911,272,0,0,19,2340,-1160,-572,277,1000,1,0,0,0,0,0,0,0,3,1,0
1212,29021,10,20,830,130,908,904,921,79,0,25,26,1913,-1587,-135,-23,1000,1,0,0,0,0,0,0,0,3,1,0
1213,29047,10,20,830,310,917,941,808,93,33,0,65,1755,-1745,-29,-83,1000,1,0,0,0,0,0,0,0,6,1,0
1214,29067,10,20,830,191,929,970,997,168,88,50,72,2006,-1494,110,77,1000,1,0,0,0,0,0,0,0,2,1,0
1215,29088,10,20,1000,203,324,957,969,386,88,71,62,2356,-1144,350,479,1000,1,0,0,0,0,0,0,0,2,1,0
1216,29108,10,20,1000,164,116,901,959,920,113,76,95,2849,-651,76,678,1000,1,0,0,0,0,0,0,0,3,1,0
1217,29138,10,20,1000,252,186,298,982,1000,238,131,209,3388,-112,254,996,1000,1,0,0,0,0,0,0,0,3,1,0
1218,29158,10,20,1000,145,91,138,926,934,122,71,111,3441,-59,110,993,1000,1,0,0,0,0,0,0,0,3,2,0
1219,29187,10,20,1000,109,88,130,889,948,321,81,98,3472,-28,-167,951,1000,1,0,0,0,0,0,0,0,3,1,0
1220,29208,10,20,1000,139,67,106,858,948,495,81,114,3703,203,68,1000,881,1,0,0,0,0,0,0,0,2,1,0
1221,29228,10,20,1000,0,0,2,561,889,730,0,0,4077,577,162,1000,666,1,0,0,0,0,0,0,0,3,1,0
1222,29257,10,20,1000,246,165,202,309,989,1000,187,150,3886,386,-44,1000,809,1,0,0,0,0,0,0,0,3,1,0
1223,29278,10,20,1000,88,18,74,123,910,905,50,26,4403,903,379,1000,451,1,0,0,0,0,0,0,0,2,1,0
1224,29298,10,20,1000,88,45,56,118,934,926,116,75,4496,996,10,1000,480,1,0,0,0,0,0,0,0,3,1,0
1225,29328,10,20,1000,21,33,66,88,865,923,76,55,4516,1016,43,1000,463,1,0,0,0,0,0,0,0,3,1,0
1226,29348,10,20,1000,54,64,50,209,944,911,86,78,4340,840,-30,1000,570,1,0,0,0,0,0,0,0,3,1,0
1227,29378,10,20,1000,79,94,82,624,965,902,91,88,4111,611,111,1000,659,1,0,0,0,0,0,0,0,3,1,0
1228,29398,10,20,1000,139,73,133,642,972,978,116,65,3914,414,20,1000,781,1,0,0,0,0,0,0,0,3,1,0
1229,29427,10,20,1000,142,110,154,236,989,975,131,88,3925,425,-179,1000,817,1,0,0,0,0,0,0,0,3,1,0
1230,29447,10,20,1000,136,100,117,141,948,944,604,91,4312,812,57,1000,566,1,0,0,0,0,0,0,0,2,1,0
1231,29467,10,20,1000,133,82,112,123,862,948,949,118,4715,1215,228,1000,321,1,0,0,0,0,0,0,0,3,2,0
1232,29491,10,20,830,106,76,45,78,368,944,928,163,5141,1641,576,1000,-144,1,0,0,0,0,0,0,0,2,1,0
1233,29517,10,20,830,79,55,34,25,189,899,939,432,5656,2156,-20,1000,-250,1,0,0,0,0,0,0,0,6,1,0
1234,29541,10,20,830,75,24,10,17,627,874,908,68,5116,1616,-369,1000,68,1,0,0,0,0,0,0,0,2,1,0
1235,29568,10,20,1000,63,73,0,191,917,862,106,49,4425,925,-430,1000,610,1,0,0,0,0,0,0,0,6,1,0
1236,29598,10,20,1000,100,94,114,909,913,345,76,36,3499,-1,-412,913,1000,1,0,0,0,0,0,0,0,3,1,0
1237,29618,10,20,1000,145,76,138,931,934,342,81,150,3623,123,-47,1000,946,1,0,0,0,0,0,0,0,3,1,0
1238,29647,10,20,1000,12,9,24,838,910,874,81,26,4013,513,111,1000,710,1,0,0,0,0,0,0,0,3,1,0
1239,29668,10,20,1000,24,0,10,214,872,865,233,26,4511,1011,314,1000,409,1,0,0,0,0,0,0,0,2,1,0
1240,29688,10,20,830,30,0,37,15,913,880,883,81,4988,1488,40,1000,48,1,0,0,0,0,0,0,0,3,1,0
1241,29708,10,20,830,45,0,32,68,555,905,939,390,5417,1917,295,1000,-228,1,0,0,0,0,0,0,0,3,1,0
1242,29738,10,20,830,48,33,8,10,434,960,928,488,5523,2023,-154,1000,-189,1,0,0,0,0,0,0,0,3,1,0
1244,29778,10,20,830,27,9,0,40,879,877,720,81,4935,1435,-167,1000,119,1,0,0,0,0,0,0,0,3,1,0
1245,29808,10,20,1000,66,42,101,931,937,792,55,72,3876,376,-400,1000,889,1,0,0,0,0,0,0,0,3,1,0
1246,29828,10,20,1000,118,79,114,979,955,461,91,193,3773,273,-306,1000,923,1,0,0,0,0,0,0,0,3,1,0
1247,29858,10,20,1000,54,39,122,926,958,831,81,65,3880,380,27,1000,797,1,0,0,0,0,0,0,0,3,1,0
1248,29878,10,20,1000,63,48,50,783,910,902,101,36,4119,619,108,1000,656,1,0,0,0,0,0,0,0,3,1,0
1249,29901,10,20,830,6,9,40,85,893,914,771,101,5029,1529,488,1000,-67,1,0,0,0,0,0,0,0,3,1,0
1250,29928,10,20,830,27,9,26,40,765,923,949,229,5224,1724,97,1000,-86,1,0,0,0,0,0,0,0,6,1,0
1251,29951,10,20,830,0,6,34,50,820,911,954,95,5049,1549,-91,1000,44,1,0,0,0,0,0,0,0,3,1,0
1252,29977,10,20,1000,36,0,21,57,917,892,182,52,4630,1130,-307,1000,477,1,0,0,0,0,0,0,0,6,1,0
1253,29998,10,20,1000,75,36,77,823,903,709,45,26,3953,453,-325,1000,833,1,0,0,0,0,0,0,0,2,1,0
1254,30018,10,20,1000,215,159,200,982,931,204,101,157,3375,-125,-45,926,1000,1,0,0,0,0,0,0,0,3,1,0
1255,30047,10,20,1000,170,137,210,954,1000,122,126,163,3444,-56,-24,966,1000,1,0,0,0,0,0,0,0,3,1,0
1256,30068,10,20,1000,30,0,282,866,896,0,0,0,3300,-200,-54,885,1000,1,0,0,0,0,0,0,0,2,1,0
1257,30089,10,20,1000,72,107,661,899,741,82,25,137,3162,-338,-138,796,1000,1,0,0,0,0,0,0,0,3,1,0
1258,30109,10,20,1000,0,6,813,866,358,9,0,65,2776,-724,-313,558,1000,1,0,0,0,0,0,0,0,3,1,0
1259,30139,10,20,1000,33,33,930,944,124,64,65,150,2904,-596,63,704,1000,1,0,0,0,0,0,0,0,3,1,0
1260,30159,10,20,1000,6,94,912,969,158,79,20,144,2918,-582,90,717,1000,1,0,0,0,0,0,0,0,3,1,0
1261,30189,10,20,1000,115,422,936,972,196,168,60,216,2759,-741,-2,615,1000,1,0,0,0,0,0,0,0,3,1,0
1262,30209,10,20,1000,51,678,930,931,134,85,50,127,2412,-1088,-300,372,1000,1,0,0,0,0,0,0,0,3,1,0
1263,30238,10,20,1000,103,871,970,851,186,122,81,154,2393,-1107,-33,418,1000,1,0,0,0,0,0,0,0,3,1,0
1264,30259,10,20,1000,155,911,962,811,137,159,96,209,2414,-1086,239,486,1000,1,0,0,0,0,0,0,0,2,1,0
1265,30279,10,20,1000,72,804,941,899,131,107,76,160,2485,-1015,-89,454,1000,1,0,0,0,0,0,0,0,3,1,0
1266,30309,10,20,1000,88,642,968,942,141,143,71,140,2574,-926,11,521,1000,1,0,0,0,0,0,0,0,3,1,0
1267,30329,10,20,1000,106,608,925,944,110,88,71,118,2332,-1168,-248,341,1000,1,0,0,0,0,0,0,0,3,1,0
1268,30358,10,20,1000,57,688,930,937,134,97,76,121,2399,-1101,-49,418,1000,1,0,0,0,0,0,0,0,3,1,0
1269,30379,10,20,1000,115,746,941,939,110,88,65,118,2260,-1240,-337,285,1000,1,0,0,0,0,0,0,0,2,1,0
1270,30402,10,20,1000,100,785,941,942,131,76,65,140,2302,-1198,313,443,1000,1,0,0,0,0,0,0,0,3,1,0
1272,30450,10,20,1000,88,97,917,969,279,79,86,95,2705,-795,-5,586,1000,1,0,0,0,0,0,0,0,2,1,0
1273,30470,10,20,1000,45,82,928,957,544,88,71,131,3054,-446,221,815,1000,1,0,0,0,0,0,0,0,3,1,0
1274,30500,10,20,1000,66,140,901,964,265,73,60,65,2596,-904,-174,494,1000,1,0,0,0,0,0,0,0,3,1,0
1275,30521,10,20,830,148,620,968,924,151,76,45,81,2110,-1390,-196,67,1000,1,0,0,0,0,0,0,0,2,1,0
