seq,t_ms,control_ms,send_ms,current_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker
684,15113,10,20,440,41,47,80,74,861,926,556,3,4869,1369,25,1000,0,1,0
685,15133,10,20,450,20,29,90,107,962,979,71,34,4425,925,-59,992,0,1,0
686,15154,10,20,460,14,83,109,907,986,439,61,85,3718,218,-144,907,13,1,0
687,15174,10,20,470,62,26,314,920,942,76,10,54,3288,-212,-194,606,253,1,0
688,15194,10,20,480,92,80,958,976,154,79,10,10,2614,-886,-244,265,493,1,0
689,15214,10,20,490,98,934,971,332,154,112,61,123,2250,-1250,-233,100,733,1,0
690,15243,10,20,505,95,919,974,125,151,115,15,103,2154,-1346,-151,22,988,1,0
691,15264,10,20,515,104,922,974,248,141,144,5,109,2142,-1358,-98,11,1000,1,0
692,15284,10,20,525,98,223,942,984,141,91,71,103,2651,-849,4,12,1000,1,0
693,15304,10,20,535,83,65,841,982,626,61,30,79,2912,-588,62,112,958,1,0
694,15324,10,20,545,68,98,124,979,956,259,40,61,3582,82,150,328,736,1,0
695,15353,10,20,560,110,77,155,158,966,1000,484,96,4368,868,209,688,276,1,0
696,15374,10,20,530,80,53,98,92,124,943,954,89,5410,1910,289,928,54,1,0
697,15394,10,20,460,137,92,145,138,138,1000,928,164,4895,1395,178,1000,0,1,0
698,15414,10,20,430,92,83,129,107,175,955,938,113,5160,1660,127,1000,0,1,0
699,15434,10,20,440,101,41,129,115,491,949,918,58,4742,1242,22,1000,0,1,0
700,15463,10,20,455,98,47,132,109,956,943,91,58,4266,766,-72,988,0,1,0
701,15484,10,20,465,98,62,129,979,986,283,76,48,3598,98,-153,864,66,1,0
702,15504,10,20,475,59,44,537,956,892,112,0,37,3231,-269,-190,559,306,1,0
703,15524,10,20,485,23,107,937,974,168,35,35,65,2550,-950,-235,239,546,1,0
704,15545,10,20,455,98,949,937,299,60,85,10,58,1702,-1798,-285,0,786,1,0
705,15565,10,20,430,47,964,909,109,80,73,10,30,1568,-1932,-239,0,1000,1,0
706,15585,10,20,430,89,937,914,145,117,58,30,34,1735,-1765,-154,0,1000,1,0
707,15614,10,20,440,41,513,911,808,74,47,0,30,2132,-1368,-17,0,1000,1,0
708,15635,10,20,450,35,62,922,966,134,85,0,27,2610,-890,70,0,992,1,0
709,15655,10,20,460,20,62,649,948,764,109,0,48,3134,-366,131,0,935,1,0
710,15675,10,20,470,29,17,72,897,932,132,15,0,3609,109,187,240,638,1,0
711,15695,10,20,480,32,20,90,132,905,946,10,0,4410,910,245,480,305,1,0
712,15715,10,20,490,71,20,109,74,757,908,760,6,4872,1372,255,720,117,1,0
713,15744,10,20,430,20,23,103,48,121,935,954,99,5247,1747,208,1000,0,1,0
714,15765,10,20,430,62,0,116,53,154,952,903,75,5188,1688,137,1000,0,1,0
715,15795,10,20,445,41,11,96,92,949,955,341,54,4729,1229,4,998,0,1,0
716,15815,10,20,455,77,44,124,140,983,955,66,61,4257,757,-82,988,0,1,0
717,15835,10,20,465,74,14,155,1000,976,368,0,58,3623,123,-159,852,78,1,0
718,15864,10,20,480,83,74,968,1000,464,165,0,61,2932,-568,-202,415,438,1,0
719,15885,10,20,490,86,346,997,948,107,61,0,17,2340,-1160,-237,163,678,1,0
720,15905,10,20,460,134,919,1000,268,117,168,40,65,1930,-1570,-240,0,918,1,0
721,15925,10,20,435,167,952,1000,273,168,209,61,140,2223,-1277,-144,0,980,1,0
722,15945,10,20,445,92,922,976,437,164,162,66,113,2322,-1178,-60,0,975,1,0
723,15974,10,20,460,98,65,979,1000,148,138,45,103,2939,-561,53,0,981,1,0
724,15994,10,20,470,134,80,903,961,511,138,56,68,2804,-696,54,43,897,1,0
725,16015,10,20,480,35,26,129,989,966,100,10,65,3474,-26,130,243,713,1,0
726,16045,10,20,490,14,47,31,104,929,896,81,6,4410,910,219,483,397,1,0
727,16065,10,20,460,0,2,106,33,282,932,943,10,5151,1651,288,723,65,1,0
728,16085,10,20,430,56,26,103,56,124,938,933,96,5238,1738,243,963,0,1,0
729,16115,10,20,430,89,77,119,58,151,949,964,103,5289,1789,136,1000,0,1,0
730,16135,10,20,440,65,62,90,56,525,929,913,109,5244,1744,82,1000,0,1,0
731,16155,10,20,450,98,80,59,99,952,949,173,68,4624,1124,-25,991,0,1,0
732,16185,10,20,465,59,98,67,856,942,457,25,41,3823,323,-140,934,0,1,0
733,16205,10,20,475,68,77,285,928,929,103,15,96,3378,-122,-193,635,240,1,0
734,16234,10,20,490,86,301,940,948,124,73,10,20,2386,-1114,-254,184,600,1,0
735,16255,10,20,430,83,922,955,199,84,85,15,6,1651,-1849,-287,0,840,1,0
736,16275,10,20,430,110,883,919,109,97,47,0,0,1508,-1992,-240,0,1000,1,0
737,16305,10,20,435,143,785,976,664,144,115,0,10,2079,-1421,-56,0,1000,1,0
738,16325,10,20,445,158,182,1000,1000,141,123,0,54,2442,-1058,41,0,1000,1,0
739,16345,10,20,455,140,77,927,1000,525,100,0,72,2768,-732,88,0,989,1,0
740,16365,10,20,465,125,107,257,1000,1000,153,0,75,3174,-326,135,64,866,1,0
741,16385,10,20,475,134,110,163,508,1000,961,5,65,3743,243,177,304,603,1,0
742,16414,10,20,490,134,107,212,176,427,1000,954,79,4482,982,220,664,184,1,0
743,16441,10,20,500,149,89,200,145,205,1000,918,140,4767,1267,203,904,71,1,0
744,16464,10,20,515,110,95,174,130,205,982,969,82,4778,1278,113,1000,20,1,0
745,16484,10,20,525,149,59,174,184,777,1000,770,51,4462,962,36,1000,16,1,0
746,16504,10,20,535,161,98,150,217,1000,985,56,37,3929,429,-66,957,113,1,0
747,16524,10,20,545,173,89,225,1000,979,165,0,30,3222,-278,-157,688,353,1,0
748,16544,10,20,555,167,140,976,1000,343,120,35,37,2572,-928,-212,367,593,1,0
749,16564,10,20,565,215,373,1000,1000,191,106,25,0,2310,-1190,-210,186,833,1,0
750,16584,10,20,575,221,820,1000,631,198,135,10,48,2056,-1444,-187,111,1000,1,0
751,16604,10,20,585,200,671,1000,851,185,117,25,65,2165,-1335,-118,84,1000,1,0
752,16624,10,20,595,158,173,1000,1000,164,123,15,24,2461,-1039,-30,78,1000,1,0
753,16644,10,20,605,173,119,812,1000,696,147,81,20,2803,-697,36,138,1000,1,0
754,16665,10,20,615,173,119,150,1000,1000,191,0,13,3180,-320,98,250,980,1,0
755,16685,10,20,625,89,71,150,145,949,988,51,0,4243,743,210,490,652,1,0
756,16705,10,20,620,62,47,132,79,360,982,923,10,5069,1569,286,730,332,1,0
757,16725,10,20,550,41,47,101,99,127,908,928,350,5496,1996,292,970,33,1,0
758,16755,10,20,445,29,2,46,69,74,300,897,907,6288,2788,292,1000,0,1,0
759,16784,10,20,420,44,2,106,66,90,873,964,432,5635,2135,80,1000,0,1,0
760,16804,10,20,430,59,68,98,84,158,958,943,30,5381,1881,-5,1000,0,1,0
761,16824,10,20,440,41,26,111,66,828,932,622,30,4783,1283,-99,1000,0,1,0
762,16844,10,20,450,38,29,85,148,919,949,40,72,4397,897,-146,986,0,1,0
763,16865,10,20,460,35,38,80,969,936,188,45,0,3626,126,-208,845,75,1,0
764,16885,10,20,470,62,41,755,979,734,70,35,0,2991,-509,-252,512,315,1,0
765,16906,10,20,480,59,328,966,956,124,88,20,41,2368,-1132,-282,198,555,1,0
766,16926,10,20,430,86,928,961,132,114,50,20,13,1733,-1767,-303,0,795,1,0
767,16955,10,20,430,455,934,940,112,104,91,61,51,1401,-2099,-224,0,1000,1,0
768,16976,10,20,430,203,934,924,79,60,5,15,20,1349,-2151,-155,0,1000,1,0
769,16996,10,20,430,95,934,963,130,94,44,66,13,1603,-1897,-66,0,1000,1,0
770,17017,10,20,440,50,722,935,629,90,50,0,0,1959,-1541,19,0,1000,1,0
771,17048,10,20,450,32,53,958,961,269,67,10,27,2685,-815,129,0,996,1,0
772,17068,10,20,460,41,32,116,948,946,73,35,0,3412,-88,216,120,792,1,0
773,17097,10,20,475,11,47,62,76,929,941,35,0,4503,1003,285,480,283,1,0
774,17118,10,20,445,53,59,93,79,582,958,892,103,5203,1703,302,720,9,1,0
775,17138,10,20,430,35,38,122,97,195,935,954,65,5178,1678,242,960,0,1,0
776,17158,10,20,430,26,65,153,69,124,935,974,65,5178,1678,164,1000,0,1,0
777,17187,10,20,440,0,26,57,33,824,917,602,3,4905,1405,48,1000,0,1,0
778,17208,10,20,450,44,23,83,104,949,941,76,61,4419,919,-50,992,0,1,0
779,17229,10,20,460,65,0,70,849,946,474,56,10,3834,334,-126,932,0,1,0
780,17249,10,20,470,47,0,215,941,986,58,56,0,3359,-141,-185,628,240,1,0
781,17269,10,20,480,29,5,916,938,104,29,35,0,2585,-915,-247,287,480,1,0
782,17289,10,20,490,80,877,940,462,111,132,45,6,2080,-1420,-254,109,720,1,0
783,17319,10,20,430,65,943,953,132,104,85,25,58,1717,-1783,-212,0,1000,1,0
784,17339,10,20,430,110,931,963,214,90,76,25,27,1577,-1923,-152,0,1000,1,0
785,17359,10,20,440,110,659,950,759,111,91,76,58,2039,-1461,-37,0,1000,1,0
786,17379,10,20,450,80,107,966,987,178,120,5,65,2676,-824,72,0,991,1,0
787,17399,10,20,460,74,23,727,997,781,100,15,72,3097,-403,129,0,929,1,0
789,17439,10,20,480,62,53,98,150,962,994,56,72,4400,900,240,480,324,1,0
790,17459,10,20,490,20,68,135,99,666,991,877,61,4927,1427,259,720,125,1,0
792,17508,10,20,435,50,53,135,115,195,982,948,92,5049,1549,119,1000,0,1,0
794,17549,10,20,455,0,5,75,58,939,961,96,0,4505,1005,-39,986,0,1,0
795,17569,10,20,465,0,32,49,521,936,840,25,0,4138,638,-89,989,0,1,0
796,17589,10,20,475,35,29,88,910,946,76,0,0,3509,9,-169,758,160,1,0
797,17609,10,20,485,35,53,924,938,265,14,0,0,2690,-810,-236,421,400,1,0
798,17629,10,20,495,50,420,929,856,43,44,10,0,2197,-1303,-261,169,640,1,0
799,17649,10,20,430,74,937,919,127,97,2,0,0,1591,-1909,-281,0,880,1,0
800,17669,10,20,430,38,907,909,97,67,8,15,0,1500,-2000,-220,0,1000,1,0
801,17689,10,20,430,74,910,940,345,77,103,0,6,1888,-1612,-103,0,1000,1,0
802,17709,10,20,440,32,250,932,948,43,61,0,0,2327,-1173,6,0,1000,1,0
803,17738,10,20,455,5,41,753,961,606,41,15,0,2936,-564,111,0,973,1,0
804,17758,10,20,465,20,11,57,966,919,85,10,0,3487,-13,173,180,717,1,0
805,17779,10,20,475,8,41,67,99,925,914,10,0,4497,997,262,420,349,1,0
806,17799,10,20,445,0,5,88,0,474,899,954,0,5206,1706,303,660,37,1,0
807,17819,10,20,430,0,0,46,7,77,920,948,24,5507,2007,286,900,0,1,0
809,17878,10,20,430,0,5,31,0,114,879,933,0,5425,1925,66,1000,0,1,0
810,17898,10,20,440,0,5,0,0,861,867,454,0,4813,1313,-41,1000,0,1,0
811,17918,10,20,450,0,26,0,12,892,876,66,0,4495,995,-103,996,0,1,0
812,17938,10,20,460,0,11,5,879,929,206,15,0,3665,165,-187,887,33,1,0
813,17958,10,20,470,0,0,371,864,878,0,0,0,3239,-261,-219,585,273,1,0
814,17978,10,20,480,0,41,867,833,84,0,20,0,2490,-1010,-272,241,513,1,0
815,17999,10,20,450,20,886,849,125,20,0,0,17,1590,-1910,-321,0,753,1,0
816,18019,10,20,430,74,874,909,35,26,0,0,20,1509,-1991,-263,0,993,1,0
817,18049,10,20,430,77,898,914,56,43,29,0,17,1504,-1996,-180,0,1000,1,0
818,18069,10,20,430,41,907,888,122,26,32,0,0,1590,-1910,-101,0,1000,1,0
819,18089,10,20,435,50,588,927,772,53,26,0,0,2080,-1420,2,0,1000,1,0
820,18109,10,20,445,53,11,898,959,101,56,0,0,2592,-908,98,0,1000,1,0
821,18129,10,20,455,98,0,436,971,875,50,0,6,3192,-308,162,0,918,1,0
822,18149,10,20,465,62,38,98,930,946,327,0,0,3726,226,213,240,605,1,0
823,18179,10,20,480,5,32,85,33,925,941,413,0,4775,1275,268,600,167,1,0
824,18199,10,20,450,0,0,101,74,205,973,933,27,5192,1692,269,840,0,1,0
825,18228,10,20,430,20,8,90,89,191,908,923,41,5362,1862,180,1000,0,1,0
826,18249,10,20,435,59,8,103,94,754,932,734,30,4869,1369,60,1000,0,1,0
827,18269,10,20,445,44,62,103,104,959,923,86,0,4293,793,-56,998,0,1,0
828,18299,10,20,460,98,68,124,974,959,330,15,41,3626,126,-140,860,60,1,0
829,18319,10,20,470,71,50,477,969,929,82,0,0,3190,-310,-189,539,300,1,0
830,18339,10,20,480,101,134,953,969,141,76,0,0,2398,-1102,-250,209,540,1,0
831,18359,10,20,450,107,901,950,396,77,85,40,30,1694,-1806,-278,0,780,1,0
832,18379,10,20,430,116,964,974,156,107,82,25,65,1643,-1857,-229,0,1000,1,0
833,18409,10,20,430,116,931,971,283,90,85,5,58,1617,-1883,-126,0,1000,1,0
834,18430,10,20,440,101,471,968,900,104,73,0,44,2170,-1330,-2,0,1000,1,0
835,18450,10,20,450,104,113,968,982,131,76,35,20,2401,-1099,53,0,993,1,0
836,18470,10,20,460,20,29,392,938,922,32,0,3,3235,-265,147,3,917,1,0
837,18490,10,20,470,32,23,111,930,956,327,30,37,3645,145,193,243,613,1,0
838,18520,10,20,485,44,14,85,94,845,976,683,65,4935,1435,283,603,172,1,0
839,18540,10,20,430,47,44,101,89,124,949,918,85,5234,1734,281,843,0,1,0
840,18570,10,20,430,50,47,80,92,124,929,908,109,5484,1984,189,1000,0,1,0
841,18590,10,20,435,74,32,103,115,195,961,964,48,5098,1598,76,1000,0,1,0
842,18610,10,20,445,140,56,124,161,855,991,658,65,4456,956,-44,1000,0,1,0
843,18630,10,20,455,110,77,163,150,989,988,45,89,4030,530,-124,962,0,1,0
844,18650,10,20,465,104,104,176,923,996,560,76,92,3495,-5,-174,743,156,1,0
845,18670,10,20,475,134,80,394,1000,966,132,45,89,3165,-335,-178,522,396,1,0
846,18699,10,20,490,122,253,992,1000,178,115,61,54,2452,-1048,-212,151,756,1,0
847,18720,10,20,500,155,814,1000,613,168,115,30,65,2059,-1441,-214,57,943,1,0
848,18740,10,20,510,83,564,953,856,107,85,66,30,2204,-1296,-136,24,996,1,0
849,18760,10,20,520,149,101,955,1000,138,150,81,68,2532,-968,-37,14,1000,1,0
850,18780,10,20,530,137,101,553,964,878,73,20,54,2890,-610,35,73,987,1,0
851,18800,10,20,540,116,113,122,971,986,377,40,17,3388,-112,112,217,863,1,0
852,18829,10,20,555,74,98,140,81,737,985,801,51,4866,1366,278,577,323,1,0
853,18850,10,20,485,47,77,129,69,97,949,913,134,5373,1873,296,817,0,1,0
854,18870,10,20,415,32,41,67,30,111,719,974,759,5928,2428,294,1000,0,1,0
855,18900,10,20,390,0,35,36,0,63,808,959,563,5894,2394,166,1000,0,1,0
856,18921,10,20,400,0,38,20,17,74,920,974,96,5514,2014,57,1000,0,1,0
857,18941,10,20,410,0,26,28,30,107,917,959,30,5429,1929,4,1000,0,1,0
858,18961,10,20,420,2,41,20,33,848,908,540,0,4865,1365,-75,981,0,1,0
859,18981,10,20,430,0,59,15,61,925,876,51,0,4486,986,-134,966,0,1,0
860,19010,10,20,445,29,2,41,877,919,32,0,0,3511,11,-220,694,157,1,0
861,19031,10,20,455,5,0,916,874,164,29,0,20,2615,-885,-278,338,397,1,0
862,19052,10,20,430,20,773,901,644,40,32,25,72,1944,-1556,-337,116,517,1,0
863,19072,10,20,430,14,910,927,79,70,50,25,30,1504,-1996,-341,0,757,1,0
864,19092,10,20,430,98,913,909,46,50,53,20,30,1498,-2002,-246,0,997,1,0
865,19112,10,20,430,38,886,932,84,57,29,0,13,1512,-1988,-158,0,1000,1,0
866,19132,10,20,430,14,865,935,153,90,61,0,13,1635,-1865,-81,0,1000,1,0
867,19153,10,20,440,68,477,940,874,101,85,0,54,2250,-1250,29,0,1000,1,0
868,19183,10,20,455,92,44,903,969,454,88,45,65,2806,-694,122,0,991,1,0
869,19203,10,20,465,101,74,166,994,973,141,10,17,3330,-170,172,142,786,1,0
870,19223,10,20,475,137,77,142,276,1000,982,66,68,3950,450,205,382,528,1,0
871,19253,10,20,490,101,50,119,92,228,976,938,92,4935,1435,274,742,144,1,0
872,19273,10,20,430,95,41,111,92,141,941,923,82,5212,1712,245,968,0,1,0
873,19293,10,20,430,74,47,111,76,111,964,923,92,5227,1727,182,1000,0,1,0
874,19313,10,20,430,65,83,132,84,151,994,943,134,5282,1782,121,1000,0,1,0
875,19333,10,20,440,38,77,101,92,683,982,795,123,5020,1520,38,1000,0,1,0
876,19353,10,20,450,65,53,111,117,996,991,132,123,4520,1020,-61,993,0,1,0
877,19373,10,20,460,86,59,119,662,973,799,30,109,4084,584,-114,979,0,1,0
878,19393,10,20,470,92,47,142,1000,976,123,66,109,3645,145,-162,768,165,1,0
879,19413,10,20,480,86,116,968,989,212,141,56,99,2708,-792,-247,401,405,1,0
880,19443,10,20,455,137,922,981,176,127,79,30,103,1897,-1603,-277,1,765,1,0
881,19463,10,20,430,245,967,1000,99,87,109,25,79,1513,-1987,-251,0,1000,1,0
882,19483,10,20,430,230,928,997,158,94,88,20,85,1468,-2032,-178,0,1000,1,0
883,19513,10,20,440,131,946,1000,309,138,159,81,140,2196,-1304,0,0,1000,1,0
884,19533,10,20,450,152,349,987,956,154,115,81,65,2352,-1148,37,0,992,1,0
885,19553,10,20,460,107,98,981,1000,249,135,56,48,2683,-817,89,0,989,1,0
886,19583,10,20,475,98,119,158,1000,1000,135,45,30,3362,-138,141,192,758,1,0
887,19603,10,20,485,80,83,168,864,973,867,51,54,3884,384,173,432,528,1,0
888,19632,10,20,500,65,65,135,171,979,976,107,54,4316,816,177,792,159,1,0
889,19653,10,20,510,53,44,119,337,962,938,91,27,4154,654,109,953,67,1,0
890,19673,10,20,520,56,101,98,943,1000,873,40,0,3872,372,24,914,126,1,0
891,19693,10,20,530,74,226,963,1000,983,82,0,0,2863,-637,-131,630,366,1,0
892,19713,10,20,500,916,946,940,964,141,88,0,0,1607,-1893,-298,186,606,1,0
893,19742,10,20,395,952,943,755,120,87,76,0,27,1015,-2485,-295,0,974,1,0
894,19763,10,20,325,976,901,205,74,97,91,25,75,629,-2871,-258,0,962,1,0
895,19793,10,20,300,494,158,119,102,127,61,20,44,1210,-2290,-84,0,967,1,0
896,19819,10,20,300,254,119,148,199,141,94,15,82,1830,-1670,58,0,974,1,0
897,19842,10,20,180,158,80,62,86,151,29,10,0,1886,-1614,58,160,240,0,0
898,19862,10,20,180,335,26,23,2,70,58,0,20,1886,-1614,58,180,330,0,0
899,19882,10,20,180,700,38,57,17,80,35,20,0,0,-3500,58,160,240,1,0
900,19902,10,20,180,880,101,54,35,97,47,0,0,102,-3398,58,160,240,1,0
901,19922,10,20,190,916,113,64,40,114,20,10,17,497,-3003,0,0,480,1,0
902,19942,10,20,200,916,116,72,15,117,44,15,0,508,-2992,0,0,500,1,0
903,19962,10,20,210,964,110,90,33,127,32,0,0,514,-2986,0,0,510,1,0
904,19982,10,20,220,943,238,77,0,43,20,0,0,201,-3299,0,0,520,1,0
906,20022,10,20,240,958,979,140,43,16,67,0,0,606,-2894,0,0,540,1,0
907,20053,10,20,240,676,976,771,94,87,53,10,0,1039,-2461,0,0,540,1,0
908,20082,10,20,250,92,955,953,194,101,0,15,10,1746,-1754,192,0,769,1,0
909,20103,10,20,260,128,235,940,951,117,41,0,20,2292,-1208,305,0,871,1,0
910,20123,10,20,270,131,113,885,959,609,88,40,0,2668,-832,291,0,858,1,0
911,20152,10,20,285,131,89,174,723,959,964,96,58,3786,286,321,120,401,1,0
912,20173,10,20,295,83,155,140,86,878,935,943,75,4680,1180,366,360,45,1,0
913,20193,10,20,305,38,53,75,281,144,946,979,972,5667,2167,406,600,0,1,0
914,20222,10,20,300,77,35,135,92,121,253,979,931,5957,2457,283,929,0,1,0
915,20243,10,20,305,95,17,77,38,111,126,969,945,6277,2777,225,962,0,1,0
916,20272,10,20,320,74,50,98,43,104,132,989,951,6280,2780,116,993,0,1,0
917,20293,10,20,330,86,83,72,89,121,212,974,938,6215,2715,80,1000,0,1,0
918,20313,10,20,340,107,65,114,51,111,380,984,941,5712,2212,-14,1000,0,1,0
919,20333,10,20,350,119,56,88,74,104,675,948,965,5775,2275,-12,1000,0,1,0
920,20353,10,20,360,74,53,70,74,114,911,969,924,5926,2426,11,1000,0,1,0
921,20382,10,20,375,104,68,109,74,242,932,908,512,5300,1800,-61,1000,0,1,0
922,20403,10,20,385,47,14,96,76,929,955,897,92,4988,1488,-115,1000,0,1,0
923,20423,10,20,395,41,47,101,184,939,949,66,13,4259,759,-185,957,0,1,0
924,20443,10,20,405,35,71,116,974,966,569,0,24,3757,257,-221,825,0,1,0
925,20472,10,20,420,77,47,909,994,552,109,0,20,2945,-555,-252,360,360,1,0
926,20493,10,20,430,119,244,1000,1000,158,135,0,68,2466,-1034,-255,105,600,1,0
927,20513,10,20,440,122,764,981,687,121,106,0,27,2085,-1415,-231,3,840,1,0
928,20533,10,20,450,98,564,976,841,101,120,5,34,2322,-1178,-151,0,934,1,0
929,20562,10,20,465,110,77,976,964,323,100,0,92,2683,-817,-11,12,918,1,0
930,20583,10,20,475,59,29,163,961,959,112,0,51,3464,-36,111,154,796,1,0
931,20603,10,20,485,95,77,103,432,986,929,127,75,4211,711,202,394,465,1,0
932,20623,10,20,495,89,47,135,104,693,982,984,158,4998,1498,276,634,187,1,0
933,20643,10,20,430,62,41,153,102,127,955,984,958,5643,2143,311,874,0,1,0
934,20673,10,20,365,56,23,101,66,101,722,923,979,5876,2376,217,1000,0,1,0
935,20693,10,20,375,53,41,119,86,107,725,959,965,5843,2343,137,1000,0,1,0
936,20723,10,20,390,50,29,67,69,94,923,954,945,6007,2507,82,1000,0,1,0
937,20743,10,20,400,14,23,62,63,134,964,928,828,5858,2358,40,1000,0,1,0
938,20763,10,20,410,8,53,101,92,346,985,908,264,5302,1802,-48,1000,0,1,0
939,20783,10,20,420,38,17,80,107,956,985,877,171,5015,1515,-101,1000,0,1,0
940,20803,10,20,430,44,41,88,140,969,997,321,72,4617,1117,-129,992,0,1,0
941,20823,10,20,440,59,0,90,769,1000,970,96,85,4073,573,-177,954,0,1,0
942,20853,10,20,455,44,53,283,982,922,171,15,44,3416,-84,-205,613,247,1,0
943,20873,10,20,465,50,59,919,976,525,73,10,13,2837,-663,-227,352,487,1,0
944,20893,10,20,475,104,95,994,953,168,100,0,51,2595,-905,-211,128,727,1,0
945,20913,10,20,485,23,62,929,879,161,38,10,0,2609,-891,-150,39,931,1,0
946,20933,10,20,495,14,44,911,936,616,135,40,30,2990,-510,-48,63,927,1,0
947,20953,10,20,505,26,20,129,913,946,218,40,0,3567,67,64,214,792,1,0
948,20973,10,20,515,11,11,80,250,946,896,387,24,4572,1072,204,454,419,1,0
949,21002,10,20,450,53,0,64,69,97,935,928,900,5987,2487,350,945,0,1,0
950,21022,10,20,380,0,0,33,20,97,197,903,931,6361,2861,314,981,0,1,0
951,21053,10,20,310,5,20,49,48,63,47,852,920,6519,3019,253,956,0,1,0
953,21103,10,20,335,86,53,101,53,90,64,275,969,6420,2920,59,1000,0,1,0
954,21124,10,20,345,113,38,135,84,70,61,260,917,5788,2288,-26,1000,0,1,0
955,21144,10,20,355,89,62,103,99,114,67,433,962,6199,2699,-5,1000,0,1,0
956,21164,10,20,365,110,86,114,56,90,64,714,945,5909,2409,-47,1000,0,1,0
957,21184,10,20,375,83,113,111,76,124,41,913,951,5861,2361,-30,1000,0,1,0
958,21214,10,20,390,53,83,88,38,134,289,969,938,6163,2663,4,1000,0,1,0
959,21234,10,20,400,92,83,142,89,148,923,954,756,5647,2147,-45,1000,0,1,0
960,21254,10,20,410,89,62,174,89,279,970,943,72,5060,1560,-115,1000,0,1,0
961,21274,10,20,420,149,83,181,115,932,970,168,48,4092,592,-234,1000,0,1,0
962,21294,10,20,430,158,107,187,892,996,519,71,72,3405,-95,-283,761,99,1,0
963,21323,10,20,445,74,80,987,982,215,106,45,82,2755,-745,-272,250,459,1,0
964,21343,10,20,455,86,811,994,677,124,91,40,61,2043,-1457,-288,73,699,1,0
965,21364,10,20,430,104,934,1000,168,138,117,35,79,1859,-1641,-256,0,939,1,0
966,21384,10,20,435,134,994,984,171,161,156,45,92,1884,-1616,-164,0,1000,1,0
967,21404,10,20,445,149,952,987,268,185,129,45,96,1915,-1585,-109,0,985,1,0
968,21434,10,20,460,95,567,1000,946,168,120,66,75,2383,-1117,7,0,985,1,0
969,21454,10,20,470,119,110,984,1000,205,144,102,82,2713,-787,69,0,991,1,0
970,21474,10,20,480,77,71,906,1000,700,153,61,113,3192,-308,121,33,927,1,0
971,21494,10,20,490,65,71,148,1000,989,185,112,79,3635,135,167,273,637,1,0
972,21523,10,20,505,44,32,111,360,986,982,71,120,4296,796,192,633,263,1,0
973,21544,10,20,515,32,23,77,117,1000,976,127,109,4618,1118,189,873,113,1,0
974,21564,10,20,525,74,53,90,150,962,985,147,113,4622,1122,140,994,56,1,0
975,21594,10,20,540,0,0,109,831,946,784,20,48,3900,400,-8,989,91,1,0
976,21614,10,20,550,0,0,363,941,959,47,30,82,3263,-237,-125,745,306,1,0
977,21643,10,20,565,95,913,961,872,84,53,61,48,1985,-1515,-265,277,666,1,0
978,21664,10,20,495,916,910,937,63,60,23,45,72,1007,-2493,-350,0,1000,1,0
979,21693,10,20,390,910,970,322,40,111,35,0,37,889,-2611,-245,0,1000,1,0
980,21714,10,20,400,922,946,153,20,104,0,10,13,784,-2716,-171,0,1000,1,0
981,21734,10,20,410,940,967,83,23,97,53,0,10,507,-2993,-150,0,1000,1,0
982,21754,10,20,420,967,970,106,48,80,50,0,0,578,-2922,-95,0,1000,1,0
984,21803,10,20,430,949,967,467,102,134,61,0,41,1047,-2453,28,0,1000,1,0
985,21824,10,20,430,949,964,911,122,104,26,0,24,1169,-2331,57,0,1000,1,0
986,21844,10,20,430,832,988,955,120,94,32,0,17,1125,-2375,36,0,1000,1,0
987,21864,10,20,430,185,952,992,355,87,56,0,0,1610,-1890,90,0,1000,1,0
988,21884,10,20,435,128,800,966,959,111,76,0,0,2042,-1458,138,0,1000,1,0
989,21904,10,20,445,119,125,989,1000,235,97,0,3,2448,-1052,160,0,1000,1,0
990,21924,10,20,455,86,95,787,1000,966,100,10,30,3132,-368,210,0,917,1,0
991,21944,10,20,465,56,41,135,936,1000,330,0,0,3635,135,234,240,611,1,0
992,21974,10,20,480,26,62,96,117,962,946,76,17,4409,909,250,600,207,1,0
993,22004,10,20,495,62,68,109,104,959,979,255,20,4485,985,164,946,44,1,0
994,22033,10,20,510,113,62,129,887,996,935,102,48,3855,355,8,954,66,1,0
995,22054,10,20,515,95,89,750,974,983,120,61,17,3167,-333,-94,787,186,1,0
996,22074,10,20,525,107,832,955,992,148,91,0,20,2079,-1421,-247,410,426,1,0
997,22094,10,20,455,970,937,987,153,134,41,35,30,1227,-2273,-342,15,666,1,0
998,22115,10,20,385,976,973,251,115,74,88,30,34,786,-2714,-327,0,963,1,0
999,22135,10,20,355,991,937,153,161,131,109,45,103,1360,-2140,-176,0,991,1,0
1000,22164,10,20,370,1000,516,122,140,117,85,20,61,869,-2631,-132,0,1000,1,0
1001,22184,10,20,380,940,385,98,109,111,47,40,44,748,-2752,-86,0,1000,1,0
1002,22204,10,20,390,916,405,122,94,138,100,15,75,1011,-2489,-29,0,1000,1,0
1003,22225,10,20,400,952,626,116,76,70,91,15,17,506,-2994,-69,0,1000,1,0
1004,22255,10,20,415,949,901,168,112,104,61,0,20,890,-2610,-11,0,1000,1,0
1005,22275,10,20,425,934,907,212,69,67,53,0,0,648,-2852,-25,0,1000,1,0
